id,cipher,plain
2936ce12-f507-42a2-b1f1-8bf4edf178aa,4q rof stluser laicnanif gnorts detroper elibom-t,t-mobile reported strong financial results for q4
e1a994bf-d79a-4342-af5a-b0f5f8cdf686,yb werg eunever -:troper sgninrae 2202 4q elibom-t,t-mobile q4 2022 earnings report:- revenue grew by
33baefc2-a39b-4fcd-b969-8bcfcb4bac1a,eunever dewohs troper sgninrae 0202 3q s'elibom-t,t-mobile's q3 2020 earnings report showed revenue
f4236c08-bc4d-490d-9162-bccf1d537a95,.12$ :eunever -:troper sgninrae 2202 3q s'elibom-t,t-mobile's q3 2022 earnings report:- revenue: $21.
56a1efc3-6609-4abc-91b7-2d32eda8c700,raey lluf dna retrauq htruof detroper .cni ppaten,netapp inc. reported fourth quarter and full year
b56655ff-a417-482f-a6b5-a5c43fe31a73,"n ,noillib 6.1$ fo eunever 9102 4q detroper ppaten","netapp reported q4 2019 revenue of $1.6 billion, n"
ef2320a5-8ee2-4427-86f0-b586b3d7c941,nif 0202 lacsif retrauq tsrif detroper .cni ppaten,netapp inc. reported first quarter fiscal 2020 fin
8b14df2d-2725-4efb-a339-d7b4fc3d973b,202 raey lacsif retrauq tsrif detroper .cni ppaten,netapp inc. reported first quarter fiscal year 202
8008d456-c798-4b6a-8137-a43e17e35e35,rcni selas ten -:troper sgninrae 3q ynapmoc xorolc,clorox company q3 earnings report:- net sales incr
557e537c-3028-4396-8630-fda313819ba3,y %3.11 pu selas ten -:troper sgninrae 3q s'xorolc,clorox's q3 earnings report:- net sales up 11.3% y
f490ce26-8b0f-4203-aa36-b0baf0558b86,selas ten -:troper sgninrae 2202 4q ynapmoc xorolc,clorox company q4 2022 earnings report:- net sales
7ef2f95d-2dc6-4395-8891-65d05f7dd742,selas ten -:troper sgninrae 0202 4q ynapmoc xorolc,clorox company q4 2020 earnings report:- net sales
fe2e7949-5255-4900-88e6-3a3b9c81caff,eht rof stluser laicnanif detroper .cni rewotllew,welltower inc. reported financial results for the
5b9c5c39-3bfd-45b6-aba1-c554a7e9cd30,ver latot -:troper sgninrae 9102 1q .cni rewotllew,welltower inc. q1 2019 earnings report:- total rev
7748d061-f01d-404b-8c21-66ed797a4467,icnanif 1202 retrauq dnoces stroper .cni rewotllew,welltower inc. reports second quarter 2021 financi
e41072c1-5d9c-4386-87be-bdf4ff109fc1,h laicnanif:troper sgninrae 9102 2q .cni rewotllew,welltower inc. q2 2019 earnings report:financial h
facb99be-0910-47a5-8710-009144836e67,cnanif fo retrauq gnorts rehtona dereviled xilften,netflix delivered another strong quarter of financ
84a8ee68-e3e9-4843-8011-4c3c07655673,cnanif fo retrauq gnorts rehtona dereviled xilften,netflix delivered another strong quarter of financ
aba2827c-36c0-4bf0-9940-4b1469e45a27,cnanif fo retrauq gnorts rehtona dereviled xilften,netflix delivered another strong quarter of financ
ecd6dec6-6c90-43d6-87ec-44be2e50f39f,",eunever htiw ,4q ni retrauq gnorts a dah xilften","netflix had a strong quarter in q4, with revenue,"
d89c0a97-0798-4e4f-8102-bc5e9c7a8601,luser laicnanif gnorts detroper .cni nagrom rednik,kinder morgan inc. reported strong financial resul
0a1ca4c5-8576-4e9b-9688-77eb6c1581ad,luser laicnanif gnorts detroper .cni nagrom rednik,kinder morgan inc. reported strong financial resul
726120c5-cb14-491d-bf8a-6a9cb8aa8634,luser laicnanif gnorts detroper .cni nagrom rednik,kinder morgan inc. reported strong financial resul
ce594c59-c015-4de1-800e-c73baadbf2cc,luser laicnanif gnorts detroper .cni nagrom rednik,kinder morgan inc. reported strong financial resul
c5a5b6fe-a872-475d-9b23-f5a7ab42b4dc,pu emocni ten -:troper sgninrae 2202 4q proc xedi,idex corp q4 2022 earnings report:- net income up
3d45aab1-e217-4bab-a2eb-afc74c712bf3,1$ :emocni ten -:troper sgninrae 1202 4q proc xedi,idex corp q4 2021 earnings report:- net income: $1
9757f1f9-b19f-4284-92bb-30e20cdeefb1,er laicnanif 2202 retrauq tsrif detroper proc xedi,idex corp reported first quarter 2022 financial re
183f06a7-5e6e-436e-aa4b-73b7e1d28941,1q rof stluser laicnanif gnorts detroper proc xedi,idex corp reported strong financial results for q1
c38cfb0f-8ce9-4548-a16c-3ba15dd0b496,luser laicnanif gnorts detroper .cni sdnarb llewen,newell brands inc. reported strong financial resul
84dbf75c-27e5-4cbd-b2da-e9023300f0f4,rof stluser laicnanif detroper .cni sdnarb llewen,newell brands inc. reported financial results for
2c517fc7-d498-40ad-9f74-8be19db5f709,rof stluser laicnanif detroper .cni sdnarb llewen,newell brands inc. reported financial results for
4d85b44b-d54e-42dd-8a24-c307f0974a14,anif 0202 retrauq driht stroper .cni sdnarb llewen,newell brands inc. reports third quarter 2020 fina
c50d44d8-a512-421e-8850-1e4fa795ada8,"iw ,gniwohs gnorts a erew stluser 0202 4q s'nozama","amazon's q4 2020 results were a strong showing, wi"
d8d8dc19-128b-471e-a8eb-4bede063642e,icnanif fo retrauq gnorts rehtona dereviled nozama,amazon delivered another strong quarter of financi
a1297aee-0339-4e48-bdec-d87fe818d955,"rd ,gnorts erew stluser laicnanif 0202 2q s'nozama","amazon's q2 2020 financial results were strong, dr"
7b661568-c566-472d-89f3-6e5200888e9f,oillib 4.57$\ :selas ten -:sgninrae 9102 2q nozama,amazon q2 2019 earnings:- net sales: \$75.4 billio
16776a05-f8f1-42ef-b276-1966b31f59b8,2 retrauq dnoces detroper .oc dna nosnikcid notceb,becton dickinson and co. reported second quarter 2
44e6007f-3ce3-4054-93ed-a0197e79a9d4,laicnanif gnorts detroper .oc dna nosnikcid notceb,becton dickinson and co. reported strong financial
431bb234-e5ba-4732-a517-310d815ed618,1$ fo emocni ten detroper .oc dna nosnikcid notceb,becton dickinson and co. reported net income of $1
c92e8237-d3bc-42c7-aaa9-0e535477cc28,laicnanif gnorts detroper .oc dna nosnikcid notceb,becton dickinson and co. reported strong financial
1065aff7-5a10-4ecb-b498-4858ba7bcd80,cnanif 1202 retrauq tsrif stroper .cni ralos tsrif,first solar inc. reports first quarter 2021 financ
395d7b4c-8065-4433-abf4-d2df9c1b66c1,stluser laicnanif gnorts detroper .cni ralos tsrif,first solar inc. reported strong financial results
9f477494-0a32-448a-a3f7-a962254e132a,stluser laicnanif gnorts detroper .cni ralos tsrif,first solar inc. reported strong financial results
70524ca7-7159-4bfa-8363-5468c4ca16f7,eunever -:troper sgninrae 2202 3q .cni ralos tsrif,first solar inc. q3 2022 earnings report:- revenue
d2c74ecc-3078-448c-9220-7e078c29ca28,"u ,noillib 1.1$ fo eunever 4q detroper .cni qadsan","nasdaq inc. reported q4 revenue of $1.1 billion, u"
3c026a5a-2ac7-4c5a-be11-63253115c639,uof eht rof stluser laicnanif detroper .cni qadsan,nasdaq inc. reported financial results for the fou
45cad0f6-8894-499c-80a7-d351a907b83f,oces eht rof stluser laicnanif stroper .cni qadsan,nasdaq inc. reports financial results for the seco
dc3b496d-e23a-46b8-80db-bc3ad335bb54,ces eht rof stluser laicnanif detroper .cni qadsan,nasdaq inc. reported financial results for the sec
0c928d18-2daa-4cd8-ab1c-1c195385573d,$ :eunever -:troper sgninrae 9102 1q .cni animulli,illumina inc. q1 2019 earnings report:- revenue: $
9f54f232-40e0-4afd-bcee-a85b7fcd47bd,g eunever - :troper sgninrae 0202 1q .cni animulli,illumina inc. q1 2020 earnings report: - revenue g
b0f828b8-da01-4dab-b574-3929380550a2,",noillim 0.748$ :eunever -:troper sgninrae 9102 4q","q4 2019 earnings report:- revenue: $847.0 million,"
e982366b-b675-4a1e-a864-2c644c9f5ea5,ih laicnanif:troper sgninrae 0202 4q .cni animulli,illumina inc. q4 2020 earnings report:financial hi
005f79ed-967e-47db-abed-6a4b689bb78f,pu emocni ten -:troper sgninrae 3q proc elramebla,albemarle corp q3 earnings report:- net income up
f03c9d8d-bccf-4b19-8726-87a6a158db80,fo selas ylretrauq drocer detroper proc elramebla,albemarle corp reported record quarterly sales of
b18d8a0c-2ef1-4057-8a66-2cea23f63018,mocni ten -:troper sgninrae 0202 2q proc elramebla,albemarle corp q2 2020 earnings report:- net incom
8c8386ec-b8d7-4e65-887f-9dad808e8ad2,f stluser laicnanif gnorts detroper proc elramebla,albemarle corp reported strong financial results f
de98bf7a-b9c2-476f-bb53-81bda5dfff93,uof eht ni noillib 5.1$ fo eunever detroper nimrag,garmin reported revenue of $1.5 billion in the fou
3d96708a-cd86-4fd8-bfcd-3d9805be2ebf,rof stluser laicnanif gnorts detroper .dtl nimrag,garmin ltd. reported strong financial results for
e7b22ab2-40be-4cad-ad9d-ce50aa701326,laicnanif 1202 retrauq dnoces stroper .dtl nimrag,garmin ltd. reports second quarter 2021 financial
5ce9d9a7-b9c9-47bf-826c-e3ee8f4a0d6d,nif 3202 lacsif retrauq dnoces stroper .dtl nimrag,garmin ltd. reports second quarter fiscal 2023 fin
602e1ec8-501a-48c6-af02-b244551003fe,ser laicnanif gnorts detroper .cni htlaeh lanidrac,cardinal health inc. reported strong financial res
ad47811b-39b0-493e-9f75-13d9b8a3ebe0,ser laicnanif gnorts detroper .cni htlaeh lanidrac,cardinal health inc. reported strong financial res
acbacbf3-d756-4a59-88f3-771cc3995869,stluser laicnanif gnorts detroper htlaeh lanidrac,cardinal health reported strong financial results
35c53e7b-2b55-404b-98e1-29f67ba0060d,etrauq htruof gnorts detroper .cni htlaeh lanidrac,cardinal health inc. reported strong fourth quarte
52d75838-f100-4a78-997d-312fea50bdb2,r laicnanif 2202 retrauq tsrif stroper proc cetbaw,wabtec corp reports first quarter 2022 financial r
32e73887-06ad-4d92-950c-78635138d0b8,ser 9102 retrauq tsrif gnorts detroper proc cetbaw,wabtec corp reported strong first quarter 2019 res
413cb6fb-51f3-4454-9fb5-39f658767eac,htiw sgninrae 2202 2q gnorts detroper proc cetbaw,wabtec corp reported strong q2 2022 earnings with
1d5e85b3-e082-4e72-9023-2aa70a4703d0,rof stluser laicnanif gnorts detroper proc cetbaw,wabtec corp reported strong financial results for
5bc6ff50-6a4b-4fb1-8eda-beb9c1e96313,"icnanif gnorts detroper .cni ,seirotarobal dar-oib","bio-rad laboratories, inc. reported strong financi"
1284a9a8-34b8-4e80-b732-1f8aeae05aa0,"icnanif gnorts detroper .cni ,seirotarobal dar-oib","bio-rad laboratories, inc. reported strong financi"
d58a331f-551a-43b3-83f2-03df407f0b03,"icnanif gnorts detroper .cni ,seirotarobal dar-oib","bio-rad laboratories, inc. reported strong financi"
616a703a-6cab-4f29-8c74-6f67e6e0ee72,ser laicnanif gnorts detroper seirotarobal dar-oib,bio-rad laboratories reported strong financial res
b4646c4e-2cb0-4880-835d-f7d2b4323107,stluser laicnanif 3202yf 3q detroper .cni mmoclauq,qualcomm inc. reported q3 fy2023 financial results
5e1f15a5-06dd-4757-9c0a-2b3f1314f0b4,t sti rof stluser laicnanif detroper .cni mmoclauq,qualcomm inc. reported financial results for its t
a30af310-6eb1-405a-8524-4fcf7d653087,"u ,noillib 7.01$ fo eunever detroper .cni mmoclauq","qualcomm inc. reported revenue of $10.7 billion, u"
243b7a8c-e22c-4dee-84aa-02e0b93504e2,"pu ,noillib 1.8$ fo eunever detroper .cni mmoclauq","qualcomm inc. reported revenue of $8.1 billion, up"
f790057b-33dd-4ee9-b460-b20cf9826324,er laicnanif 9102 lacsif 3q detroper .cni mocdaorb,broadcom inc. reported q3 fiscal 2019 financial re
3e6a2dff-fc3d-485c-aeee-22ec53dd04c3,f 3202 retrauq driht lacsif detroper .cni mocdaorb,broadcom inc. reported fiscal third quarter 2023 f
0d23ed99-d09e-418d-8559-a4a855565c01,f eht rof stluser laicnanif detroper .cni mocdaorb,broadcom inc. reported financial results for the f
ccbf8cb5-6ff9-4150-861a-0446375b117e,er laicnanif 2202 4q lacsif detroper .cni mocdaorb,broadcom inc. reported fiscal q4 2022 financial re
b3f8fff7-3de8-445f-b563-454c497eded9,ht rof stluser laicnanif gnorts stroper .cni calfa,aflac inc. reports strong financial results for th
32f74a7a-346f-4ac5-a49d-83b1dc8e9eb2,oces eht rof stluser laicnanif detroper .cni calfa,aflac inc. reported financial results for the seco
014f970b-3225-4b04-ba73-8c1952483345,",stluser retrauq-tsrif gnorts detroper .cni calfa","aflac inc. reported strong first-quarter results,"
753d643e-1895-466c-bb64-f958146a8b24,anif 1202 retrauq-tsrif gnorts detroper .cni calfa,aflac inc. reported strong first-quarter 2021 fina
4591a424-036e-4e2d-9446-9edad087e214,never -:troper sgninrae 9102 2q .cni secruoser goe,eog resources inc. q2 2019 earnings report:- reven
1f0fe01e-66eb-4328-ad10-277e4aa7a55a,oillib 9.2$ fo eunever detroper .cni secruoser goe,eog resources inc. reported revenue of $2.9 billio
8911d459-78ec-42ca-9797-e6fbf546add2,oillib 3.3$ fo eunever detroper .cni secruoser goe,eog resources inc. reported revenue of $3.3 billio
6997d521-18a2-4553-9d21-f06fd0a2f251,nrae 9102 retrauq-tsrif detroper .proc ygrene ekud,duke energy corp. reported first-quarter 2019 earn
f9b25bac-86e5-4566-b73a-439ec08e098a,nrae 2202 retrauq-tsrif detroper .proc ygrene ekud,duke energy corp. reported first-quarter 2022 earn
d3f4b5bb-f99f-4087-89b8-c61675be0992,e retrauq-dnoces gnorts detroper .proc ygrene ekud,duke energy corp. reported strong second-quarter e
f7a169a9-5405-426f-a9f4-985188a6dc27,tluser laicnanif gnorts detroper .proc ygrene ekud,duke energy corp. reported strong financial result
df10d447-d163-41a5-8a3e-930f3b245ea0,nanif 1202 retrauq-tsrif stroper .proc ygrenetsrif,firstenergy corp. reports first-quarter 2021 finan
530e228a-3434-4236-9d3a-fc965b3d9994,nanif 0202 retrauq-tsrif stroper .proc ygrenetsrif,firstenergy corp. reports first-quarter 2020 finan
68fd93ce-844c-4593-b2b2-268bdae3faa7,tluser laicnanif gnorts detroper .proc ygrenetsrif,firstenergy corp. reported strong financial result
56393679-795d-448c-a88a-56618ade11d6,m 292$ fo emocni ten 4q detroper .proc ygrenetsrif,firstenergy corp. reported q4 net income of $292 m
e72f7f22-1bac-4d4d-a6ce-526adb1c4cb3,aicnanif gnorts detroper slairetam atteiram nitram,martin marietta materials reported strong financia
461e46fa-17e5-4e2b-9e56-6cc7ee70d63c,:troper sgninrae 2202 4q slairetam atteiram nitram,martin marietta materials q4 2022 earnings report:
0635fbb2-df2f-47be-adfd-20b751976e64,"laicnanif detroper .cni ,slairetam atteiram nitram","martin marietta materials, inc. reported financial"
46120730-a3a9-4eee-a66e-955256d19820,02 retrauq driht stroper slairetam atteiram nitram,martin marietta materials reports third quarter 20
c7967a5b-f588-49ee-8cee-6acfc5682531,fo emocni ten detroper .cni serahscnab notgnitnuh,huntington bancshares inc. reported net income of
6090e6a2-4c67-428d-a949-aa5e959b4a5e,icnanif gnorts detroper .cni serahscnab notgnitnuh,huntington bancshares inc. reported strong financi
52af6ad1-04d4-45de-8fa6-f22642787296,retrauq dnoces detroper .cni serahscnab notgnitnuh,huntington bancshares inc. reported second quarter
95472c96-a8be-460c-a6fc-82b8d5c2a54f,icnanif gnorts detroper .cni serahscnab notgnitnuh,huntington bancshares inc. reported strong financi
0d33814f-4ef3-47bd-abf3-939601e52356,eht rof stluser laicnanif detroper .cni efil ebolg,globe life inc. reported financial results for the
85343af6-0940-4e30-9c9a-e760e3c7ba21,cnanif 9102 retrauq dnoces stroper .cni efil ebolg,globe life inc. reports second quarter 2019 financ
95f4526b-a620-49a7-a293-c7e6c4d7835b,cnanif 0202 retrauq driht detroper .cni efil ebolg,globe life inc. reported third quarter 2020 financ
b31d2f31-7936-4a2d-abc7-59c8907a4359,eht rof stluser laicnanif detroper .cni efil ebolg,globe life inc. reported financial results for the
b3e18c97-a1be-4933-a9b2-f62701d5155a,ever -:troper sgninrae 1202 3q proc rewot nacirema,american tower corp q3 2021 earnings report:- reve
45e19fef-451c-4ab4-a392-5d345cbdc0cc,of stluser laicnanif detroper .proc rewot nacirema,american tower corp. reported financial results fo
4b1208d1-cf1a-40a1-8405-ee82e70b5a9c,ever -:troper sgninrae 1202 4q proc rewot nacirema,american tower corp q4 2021 earnings report:- reve
dd45e6c0-85ec-4dbb-bb6a-887f01c104f4,gih .stluser 9102 4q detroper .proc rewot nacirema,american tower corp. reported q4 2019 results. hig
37a9de4d-7707-4cda-ba3c-c52b6b5509c0,eht rof stluser laicnanif detroper .cni labolg p&s,s&p global inc. reported financial results for the
e01fd337-4fd8-42e5-8d74-37a11a0752ac,i noillib 1.4$ fo eunever detroper .cni labolg p&s,s&p global inc. reported revenue of $4.1 billion i
0140758c-280e-45c5-ad60-eb1dbaf6c146,",noillib 3.2$ fo eunever detroper .cni labolg p&s","s&p global inc. reported revenue of $2.3 billion,"
6693b043-3ed9-4c5c-81d1-3c2376e58ca3,",noillib 9.1$ fo eunever detroper .cni labolg p&s","s&p global inc. reported revenue of $1.9 billion,"
c49b5289-bf6f-4695-a9f0-62d3d84ff7c1,f 2202 retrauq tsrif detroper .cni puorg mgidsnart,transdigm group inc. reported first quarter 2022 f
1f628a7b-50bc-415a-8443-214c41bc3c5c,of stluser laicnanif detroper .cni puorg mgidsnart,transdigm group inc. reported financial results fo
ec9bf2b9-1c7f-435a-a5bc-989283b184ad,of stluser laicnanif detroper .cni puorg mgidsnart,transdigm group inc. reported financial results fo
41cc3b79-78d3-4196-a3d8-2e9f3f8a39f7,if 0202 retrauq driht stroper .cni puorg mgidsnart,transdigm group inc. reports third quarter 2020 fi
41847723-e940-4297-a179-fbfc4e6edb37,saercni eunever -:troper sgninrae 0202 1q proc sea,aes corp q1 2020 earnings report:- revenue increas
e47d0ad9-7cf8-41fd-b808-79ffaebdf0f2,"never htiw ,gnorts erew stluser 1202 1q s'proc sea","aes corp's q1 2021 results were strong, with reven"
75160b11-f75e-4391-83ff-9ca2f298b98d,oc eht yb detcapmi erew stluser 0202 2q s'proc sea,aes corp's q2 2020 results were impacted by the co
c2de13c1-bd37-47ad-bc7b-f70258c0ae88,2q rof stluser laicnanif gnorts detroper proc sea,aes corp reported strong financial results for q2
08f534f2-8b50-4c2d-bbfa-97f552cf65fc,iht sti rof stluser laicnanif detroper .cni tiutni,intuit inc. reported financial results for its thi
60840c34-1793-4181-a911-ebba6e14dd2f,hgih laicnanif:troper sgninrae 2202 3q .cni tiutni,intuit inc. q3 2022 earnings report:financial high
53dfd6e7-c990-4e9c-b57f-03b52c108d88,rif eht rof stluser laicnanif detroper .cni tiutni,intuit inc. reported financial results for the fir
07d9c889-b748-4eed-b2e1-cfbcc387f443,rif sti rof stluser laicnanif detroper .cni tiutni,intuit inc. reported financial results for its fir
7a3b711f-d252-4167-ad8b-317058f0660b,aicnanif gnorts detroper .cni tsurt ytlaer latigid,digital realty trust inc. reported strong financia
ce2fcfac-5b96-4313-a594-f17459edb036,02 retrauq driht stroper .cni tsurt ytlaer latigid,digital realty trust inc. reports third quarter 20
6602da99-2fda-4e2c-975c-003756a0978c,02 retrauq driht stroper .cni tsurt ytlaer latigid,digital realty trust inc. reports third quarter 20
0284abda-7be3-46f4-808b-3f11824a1426,trauq htruof detroper .cni lanoitanretni llewyenoh,honeywell international inc. reported fourth quart
353dfa51-587b-4d43-b611-081ba8f4f97c,trauq htruof detroper .cni lanoitanretni llewyenoh,honeywell international inc. reported fourth quart
5131e505-12ff-4131-9400-0daace45dc37,etrauq driht detroper .cni lanoitanretni llewyenoh,honeywell international inc. reported third quarte
f58f278e-f8e9-4cf4-ba2d-af52bbecf0d7,nanif gnorts detroper .cni lanoitanretni llewyenoh,honeywell international inc. reported strong finan
f16ef752-6283-4cb1-bc79-5ce0c6887081,user laicnanif detroper noitaroproc tsurt nrehtron,northern trust corporation reported financial resu
8050ddf6-5e40-4f9f-87b0-a731c69c525a,user laicnanif detroper noitaroproc tsurt nrehtron,northern trust corporation reported financial resu
e06d5081-a0df-4d1f-af0e-f41463e6c174,user laicnanif detroper noitaroproc tsurt nrehtron,northern trust corporation reported financial resu
23e17410-8f34-4475-b67d-1df0cc720081,user laicnanif detroper noitaroproc tsurt nrehtron,northern trust corporation reported financial resu
2131cf8c-e9b2-4035-913b-9618ba09ec66,eunever -:troper sgninrae 9102 4q noitaroproc qkl,lkq corporation q4 2019 earnings report:- revenue
777f9aa3-4094-4833-bf7d-11fff22008fe,stluser laicnanif 2202 4q detroper noitaroproc qkl,lkq corporation reported q4 2022 financial results
6c8b05e2-238b-4cfb-ac96-4d43ef009d3c,eunever -:troper sgninrae 9102 1q noitaroproc qkl,lkq corporation q1 2019 earnings report:- revenue
44e16aa7-e89b-4a37-9a40-fab45a6d6fe1,stluser laicnanif gnorts detroper noitaroproc qkl,lkq corporation reported strong financial results
311b40f8-5cff-4808-a0ae-4a0c00359edc,y %1.6 pu eunever - :troper sgninrae 1202 2q s'mbi,ibm's q2 2021 earnings report: - revenue up 6.1% y
a38e7b60-e578-4b52-a4fa-722682988337,raey-revo-raey %9 pu eunever :sgninrae 2202 2q mbi,ibm q2 2022 earnings: revenue up 9% year-over-year
2b36b2f8-d042-49c9-913e-7c5cfd5628b9,ey %8.4 werg eunever -:troper sgninrae 1202 1q mbi,ibm q1 2021 earnings report:- revenue grew 4.8% ye
64d90c39-0ddd-47ec-a134-ef8e16dfd046,aey %9 pu eunever :stluser laicnanif 3202 1q s'mbi,ibm's q1 2023 financial results: revenue up 9% yea
bc735081-d414-4d84-bbbd-e7a90452de22,$\ :selas ten -:troper sgninrae 4q cni oc yub tseb,best buy co inc q4 earnings report:- net sales: \$
8c4e3e17-ebfc-4192-997c-62b989b98426,$\ :selas ten -:troper sgninrae 4q cni oc yub tseb,best buy co inc q4 earnings report:- net sales: \$
5673b5bb-a148-4da5-9bc0-caa61ff28e50,nanif fo retrauq gnorts rehtona dereviled yub tseb,best buy delivered another strong quarter of finan
7bda0362-d2a2-47d9-b3c8-88162d3cf352,",retrauq gnorts rehtona detroper .cni oc yub tseb","best buy co inc. reported another strong quarter,"
c5fe1f67-954b-422a-aeb4-847ac31a9970,f eht rof stluser laicnanif gnorts detroper s'ewol,lowe's reported strong financial results for the f
b64ba8da-e5c4-4e5f-bb26-88cf7c1a5c97,saercni selas ten -:troper sgninrae 1202 4q s'ewol,lowe's q4 2021 earnings report:- net sales increas
e003bef6-3ea0-4021-abfe-ce1ba9769485,saercni selas ten -:troper sgninrae 0202 3q s'ewol,lowe's q3 2020 earnings report:- net sales increas
1e581b0f-8e02-4c39-8f90-04ea4ad79363,saercni selas ten -:troper sgninrae 1202 3q s'ewol,lowe's q3 2021 earnings report:- net sales increas
0abd621b-5757-4266-9f7a-3e8685c05054,cnanif gnorts detroper secivres laicnanif revocsid,discover financial services reported strong financ
7f28545d-ccde-4e5f-8b84-8d06ad7d3db2,cnanif gnorts detroper secivres laicnanif revocsid,discover financial services reported strong financ
3b841bb1-310c-4c1d-9aa8-1e7e7ff674de,-driht gnorts detroper secivres laicnanif revocsid,discover financial services reported strong third-
f74b8b69-6695-4300-8ee5-4f3c6209d85b,rae 3q gnorts detroper secivres laicnanif revocsid,discover financial services reported strong q3 ear
bd1926ab-7c3a-4cc4-a4fa-3ad67d00d86a,er laicnanif gnorts dereviled proc secruoser agrat,targa resources corp delivered strong financial re
cff2461e-d85b-4f4c-bf0c-7b8e9085b084,ynapmoc ygrene maertsdim a si proc secruoser agrat,targa resources corp is a midstream energy company
22bc3352-4e25-487d-b3fb-619d65d76c4c,ygrene maertsdim gnidael a si proc secruoser agrat,targa resources corp is a leading midstream energy
3a84db08-3b6f-4f67-ab97-f9b3172522f0,ynapmoc ygrene maertsdim a si proc secruoser agrat,targa resources corp is a midstream energy company
cca1e167-21a0-413f-b33c-b185bd0e38e0,.2$ :eunever -:troper sgninrae 4q a ssalc proc xof,fox corp class a q4 earnings report:- revenue: $2.
135c2833-2d8b-449a-9524-549e93c62a1c,01 desaercni eunever -:troper sgninrae 4q proc xof,fox corp q4 earnings report:- revenue increased 10
4f939759-030b-4e21-9588-d934ab3cf017,rcni eunever -:troper sgninrae 3q a ssalc proc xof,fox corp class a q3 earnings report:- revenue incr
86a2b818-4124-4f25-9760-e5d05779be4d,3$ :eunever - :troper sgninrae 3q a ssalc proc xof,fox corp class a q3 earnings report: - revenue: $3
ba81f566-8d69-4ec2-b68f-17ac59925a62,19$\ :eunever -:troper sgninrae 0202 1q .cni elppa,apple inc. q1 2020 earnings report:- revenue: \$91
301fceef-f343-4219-84eb-121ee5232d63,ocni ten dna noillib 3.48$ fo eunever detsop elppa,apple posted revenue of $84.3 billion and net inco
0c88c3be-9b6e-4541-9182-4d517328a61d,ib 6.47$\ :eunever -:troper sgninrae 0202 4q elppa,apple q4 2020 earnings report:- revenue: \$74.6 bi
3d53ab12-bfaa-44ab-abff-f0e57405612a,9$\ :eunever - :troper sgninrae 9102 4q .cni elppa,apple inc. q4 2019 earnings report: - revenue: \$9
13ad6252-6425-46a1-8100-bc8f2660a936,er laicnanif gnorts detroper .cni ygolonhcet ngila,align technology inc. reported strong financial re
5f05fe9b-0f8a-45f3-82bd-cabcd04de1ab,r laicnanif 1202 2q detroper .cni ygolonhcet ngila,align technology inc. reported q2 2021 financial r
9259ae93-e58a-48b8-b64f-fae3e84e2562,f stluser laicnanif detroper .cni ygolonhcet ngila,align technology inc. reported financial results f
4324c0c6-d300-41e9-8070-55d45e9bc538,stluser laicnanif gnorts detroper ygolonhcet ngila,align technology reported strong financial results
07264d6c-4590-44c5-97df-532e5d287ce0,laicnanif 2202 raey lluf dna 4q stroper .cni melyx,xylem inc. reports q4 and full year 2022 financial
250aed8a-4641-41cb-ae41-eef838fbaf25,laicnanif 1202 raey lluf dna 4q stroper .cni melyx,xylem inc. reports q4 and full year 2021 financial
91c55767-378c-49ae-a7f8-90fb8b73cac0,t rof stluser laicnanif gnorts detroper .cni melyx,xylem inc. reported strong financial results for t
54614611-9158-4c05-9a2f-56cbe5c8385a,t rof stluser laicnanif gnorts detroper .cni melyx,xylem inc. reported strong financial results for t
68b07a0d-7406-4d3c-81a9-afab4a669e20,cni eunever -:troper sgninrae 0202 2q oc & nonagro,organon & co q2 2020 earnings report:- revenue inc
d897cd0c-b41b-450a-a51f-c18984221286,$ :eunever -:troper sgninrae 9102 2q .oc & nonagro,organon & co. q2 2019 earnings report:- revenue: $
23854e1d-17c3-4788-817f-8fa6af8ff472,$\ :eunever -:troper sgninrae 0202 4q oc & nonagro,organon & co q4 2020 earnings report:- revenue: \$
428b0b3e-0ca9-4230-b9f0-005ad8ad3413,.1$ :emocni ten -:troper sgninrae 4q .oc & nonagro,organon & co. q4 earnings report:- net income: $1.
3336e249-cdb2-471b-8a89-692b6e9d6437,.21$\ :eunever -:troper sgninrae 2202 1q tnazingoc,cognizant q1 2022 earnings report:- revenue: \$12.
821ecc1b-6256-4a8e-a868-348fa3e7f371,anif fo retrauq gnorts rehtona dereviled tnazingoc,cognizant delivered another strong quarter of fina
cc968cee-9819-4cfe-a660-5639f0319249,er -:troper sgninrae 3q a snoitulos hcet tnazingoc,cognizant tech solutions a q3 earnings report:- re
ceca707c-c273-4412-86f1-14ba37e665a7,roper sgninrae 3q a snoitulos ygolonhcet tnazingoc,cognizant technology solutions a q3 earnings repor
034749d9-6394-475f-a4dc-a52bffac3e1a,cni ten -:troper sgninrae 0202 2q s'yelnats nagrom,morgan stanley's q2 2020 earnings report:- net inc
4aa340cf-2bf2-4679-b38e-4d8126b49a76,f stluser laicnanif gnorts detroper yelnats nagrom,morgan stanley reported strong financial results f
efdf3703-0910-456f-9207-4044af3774f8,f stluser laicnanif gnorts detroper yelnats nagrom,morgan stanley reported strong financial results f
83709384-60ef-4540-b2d5-75f82613a6d1,f stluser laicnanif gnorts detroper yelnats nagrom,morgan stanley reported strong financial results f
