id,cipher,plain
861471a6-c55d-4d85-a177-a7c7005972ba,fyxyk qdnydqqjydn qolyfb yb a bqo st ijydfyikqb ol,civil engineering ethics is a set of principles th
8bb366b1-88c3-4559-92ad-daf8207e70a1,tsjvrsjw yb a oqvisjajz bojcfocjq cbqu os bciisjo,formwork is a temporary structure used to support
f38f3d27-26ad-4efa-97c6-d06337d19ce2,"ayjisjo uqbynd yb a fsvikqg adu flakkqdnydn oabw,","airport design is a complex and challenging task,"
c04f7d8f-eba3-46a1-8754-34c1978b6846,fsdbojcfoysd vadanqvqdo yb olq ijsfqbb st ikaddydn,construction management is the process of planning
9a891c75-3b49-47c9-91d5-9def69ccfb95,bkae-nyjuqj bwqrqu ejyunqb ajq bcbfqioyekq os bqyb,slab-girder skewed bridges are susceptible to seis
fff3aae3-96ca-41be-adf3-739bc6050065,raoqj jqbscjfqb ikaddydn yb olq ijsfqbb st vadanyd,water resources planning is the process of managin
97f3b8c3-d5e0-41a6-8ace-0df9765c8d7c,"ojattyf qdnydqqjydn yb olq bfyqdfq st ikaddydn, uq","traffic engineering is the science of planning, de"
da0b1d22-1552-4d29-a71f-84d11cfabb1d,tscduaoysd qdnydqqjydn yb olq ejadfl st fyxyk qdny,foundation engineering is the branch of civil engi
f292a8e5-77aa-4610-a185-f1ade88b5bc8,iykq tscduaoysd yb a uqqi tscduaoysd olao ojadbtqj,pile foundation is a deep foundation that transfer
30abe843-dfae-4456-b9bc-a22c263c01b4,iabbyxq bskaj qdqjnz ecykuydnb ajq uqbyndqu os fsk,passive solar energy buildings are designed to col
3d1b5fb7-0991-48c7-ad7d-ec05055ebcb9,fyxyk qdnydqqjydn yb olq ajo adu bfyqdfq st uqbynd,civil engineering is the art and science of design
4faa3c62-975e-40a7-9b61-e707c657024e,bqybvyf jqojstyooydn yb olq ijsfqbb st bojqdnolqdy,seismic retrofitting is the process of strengtheni
599ca7fe-8ebe-46f4-9952-fe7bce94b49d,fyxyk qdnydqqjydn yb sdq st olq skuqbo qdnydqqjydn,civil engineering is one of the oldest engineering
0e69bf0b-af5b-49be-ac6e-a8657d15d451,olq 21bo fqdocjz yb a oyvq st jaiyu cjeadymaoysd.,the 21st century is a time of rapid urbanization.
bea8d60d-13b3-4137-9ffb-5e5ad95f664f,"uaoa vadanqvqdo yb olq ijsfqbb st sjnadymydn, bosj","data management is the process of organizing, stor"
5021b066-e405-4ed6-b284-29b89ab503d2,fyxyk qdnydqqjydn yb olq ajo adu bfyqdfq st uqbynd,civil engineering is the art and science of design
0258a3e3-2453-48f3-8998-68f4004065a2,bcboaydaeykyoz yb a fsvikqg fsdfqio olao qdfsviabb,sustainability is a complex concept that encompass
6ec0f589-add5-4075-932f-efefe678a732,wydqoyfb yb olq ejadfl st ilzbyfb olao uqakb ryol,kinetics is the branch of physics that deals with
4a549a47-e6c7-4a68-a35f-3d3f2bbfc712,eysflqvyfak qdnydqqjydn yb a ejadfl st qdnydqqjydn,biochemical engineering is a branch of engineering
c50fc33f-c977-47f6-9efe-eece9e5048b8,fkyvaoq fladnq yb facbqu ez qvybbysd st njqqdlscbq,climate change is caused by emission of greenhouse
9bf37594-a0eb-42d5-8ab0-b7717edfa9db,bqiajaoysd ijsfqbbqb ajq cbqu os ybskaoq sdq sj vs,separation processes are used to isolate one or mo
d5c03d08-2b0e-408d-8d70-392818b6204e,qdxyjsdvqdoak qdnydqqjydn yb a ejadfl st qdnydqqjy,environmental engineering is a branch of engineeri
19c52f3c-d239-46ba-a1d3-24eb6e5613b9,yddsxaoysd yb olq ijsfqbb st fjqaoydn dqr ijsucfob,innovation is the process of creating new products
d182922f-de21-4a99-a1dd-774509790833,bqiajaoysd oqfldsksnyqb ajq cbqu os uyxyuq a vygoc,separation technologies are used to divide a mixtu
e2604831-11ae-4cb4-9abd-89bf9a3c0f10,olq fyjfckaj qfsdsvz yb a jqnqdqjaoyxq bzboqv yd r,the circular economy is a regenerative system in w
d41b415f-2f43-45c6-98dd-04631933a97b,"ojadbisjo ilqdsvqda ajq olq bocuz st lsr vabb, vsv","transport phenomena are the study of how mass, mom"
02fd5208-98cc-4ce7-b213-b6f9d580b675,faoakzbyb yb olq ijsfqbb st ydfjqabydn olq jaoq st,catalysis is the process of increasing the rate of
e2681a67-7f3a-4bd4-a996-dda5821c0ed0,kqauqjblyi yb a fsvikqg adu vckoytafqoqu fsdfqio.,leadership is a complex and multifaceted concept.
811737af-d159-451f-b369-a888018751cf,qdqjnz bosjanq yb olq ijsfqbb st bosjydn qdqjnz ts,energy storage is the process of storing energy fo
8812784b-da31-4ee9-be7a-d5621d84b3bb,ijsfqbb batqoz yb a uybfyikydq olao qdfsviabbqb ol,process safety is a discipline that encompasses th
f3728090-d9d3-4d97-8988-fd8457be6e30,"raboq vadanqvqdo yb olq fskkqfoysd, ijsfqbbydn, ad","waste management is the collection, processing, an"
931591fd-838d-4025-ae5b-80072f7b1bdd,bcboaydaekq uqxqksivqdo yb a uqxqksivqdo olao vqqo,sustainable development is a development that meet
702d8dab-2790-472d-af93-0d2452e95053,fsvvcdyfaoysd yb a tcduavqdoak lcvad afoyxyoz olao,communication is a fundamental human activity that
08e5f6dd-96d9-49ff-8be9-c811a085e232,fjybyb vadanqvqdo yb olq ijsfqbb st jqbisduydn os,crisis management is the process of responding to
b3c855c5-313e-4720-a4a4-b7addb06519e,vabb ojadbtqj yb olq vsxqvqdo st vabb tjsv sdq ila,mass transfer is the movement of mass from one pha
1af41c22-fc56-40c7-8551-87c2d4323f60,oqavrsjw yb olq fskkaesjaoyxq qttsjo st a njsci st,teamwork is the collaborative effort of a group of
902a7069-65f9-4ab0-b3d1-bcdc507c2acd,lqao ojadbtqj yb olq vsxqvqdo st olqjvak qdqjnz tj,heat transfer is the movement of thermal energy fr
2e6cab65-f549-4eec-a7fa-e48f700fd635,siqjaoysdb yb olq ijsfqbb st vadanydn adu sxqjbqqy,operations is the process of managing and overseei
d8aefc0c-eee6-4dab-8440-d1fcc12e9dd0,faq yb olq cbq st fsvicoqj bstorajq os abbybo yd o,cae is the use of computer software to assist in t
08ef15b9-887b-4b6f-9de6-7b5f83044ec0,jqnckaosjz fsvikyadfq yb olq ijsfqbb st qdbcjydn o,regulatory compliance is the process of ensuring t
456cdfad-44c0-4f79-8e49-eec427edad0a,dcfkqaj jqafosj yb a uqxyfq olao cbqb dcfkqaj tybb,nuclear reactor is a device that uses nuclear fiss
e47b79e8-d053-4a37-b851-e2a72336370e,ijsfqbb uqbynd yb olq bzboqvaoyf uqxqksivqdo st a,process design is the systematic development of a
5a58ad15-9b3b-4e15-994d-38e6dab52fb6,ijstqbbysdakybv yb a bqo st xakcqb adu eqlaxysjb o,professionalism is a set of values and behaviors t
e74b13c8-27b2-45a3-85e6-43f6d3493f03,dcfkqaj jqafosj yb a uqxyfq olao cbqb dcfkqaj tybb,nuclear reactor is a device that uses nuclear fiss
b3fda7ea-2ee6-4794-b335-5d2d2e8a90f8,ecbydqbb uqxqksivqdo yb olq ijsfqbb st yuqdoytzydn,business development is the process of identifying
47df9f8d-ee20-4c94-b675-9154dc5d3ef8,qdojqijqdqcjblyi yb olq ijsfqbb st fjqaoydn a dqr,entrepreneurship is the process of creating a new
739438f7-f9ff-4437-b324-73e0c7c5f217,"boaoyboyfak adakzbyb yb olq ijsfqbb st fskkqfoydn,","statistical analysis is the process of collecting,"
2294e035-ad37-4503-be66-42eb2b471858,jqbosjaoysd yb olq ijsfqbb st jqocjdydn a rsjw st,restoration is the process of returning a work of
5ff10e49-d661-49dc-be8a-bf4b66a6ade9,ydoqkkqfocak ijsiqjoz (yi) jqtqjb os fjqaoysdb st,intellectual property (ip) refers to creations of
6cb301d7-3e4e-4dc7-9d93-538595c99420,uybaboqj jqfsxqjz yb olq ijsfqbb st ikaddydn tsj a,disaster recovery is the process of planning for a
78a5cf5e-5634-4e0b-8dbc-93c23e1005c2,fajesd dqcojakyoz yb olq boaoq st laxydn ds dqo qv,carbon neutrality is the state of having no net em
daf18e21-40c7-4e60-8e7c-68b4317f5ad8,ydxqdosjz vadanqvqdo yb a fjyoyfak tcdfoysd tsj ad,inventory management is a critical function for an
11223b0b-04fb-418d-aa52-e6de835347d8,ijstqbbysdak uqxqksivqdo yb a kytqksdn ijsfqbb st,professional development is a lifelong process of
a112e392-6faf-41be-9237-9cb9ab3f3533,qfsdsvyfb yb olq bocuz st lsr bsfyqoyqb cbq bfajfq,economics is the study of how societies use scarce
0794d8f0-3f92-46a6-a3e3-3b50a22e9318,fjqaoyxyoz yb olq aeykyoz os nqdqjaoq dqr adu sjyn,creativity is the ability to generate new and orig
c5a78e58-3c11-4de2-b068-12978765e028,qdxyjsdvqdoak qdnydqqjydn yb a ejadfl st qdnydqqjy,environmental engineering is a branch of engineeri
a98153c4-615c-4ced-a8ff-69e568aba78e,fsjjsbysd yb olq njaucak uqbojcfoysd st a vaoqjyak,corrosion is the gradual destruction of a material
ab316304-a573-4d11-bd40-1ed44f2da7c7,"tydadfq yb olq bocuz st vsdqz, ydxqbovqdob, adu ls","finance is the study of money, investments, and ho"
b4f4780d-cbf4-459c-91b3-6211f4234f90,ydfkcbysd yb a tcduavqdoak ijydfyikq st lcvad jynl,inclusion is a fundamental principle of human righ
68cb0a1f-bf20-4f6c-863e-fcbc7f2e41cd,sioyvymaoysd yb olq ijsfqbb st tyduydn olq eqbo is,optimization is the process of finding the best po
036e181e-5fe1-4ae2-8f35-726528312e60,lqao ojadbtqj yb olq vsxqvqdo st olqjvak qdqjnz tj,heat transfer is the movement of thermal energy fr
774a7c61-8719-434e-aeff-9fb0f3d43678,nkseak arajqdqbb yb olq aeykyoz os cduqjboadu olq,global awareness is the ability to understand the
9472d4e2-ce8b-4ec1-9c93-a17626755042,jqbqajfl yb a bzboqvaoyf ydxqboynaoysd ydos a bcep,research is a systematic investigation into a subj
95155249-b87f-4020-8373-91035ab210fe,cdyo siqjaoysdb ajq olq eabyf ecykuydn eksfwb st f,unit operations are the basic building blocks of c
e284c8b6-c7a2-49ea-b057-92e6fbaaa660,fsdtyuqdoyakyoz yb olq ijafoyfq st wqqiydn ydtsjva,confidentiality is the practice of keeping informa
37747b61-60d6-47ff-bb0f-d7c436072842,jquqxqksivqdo yb olq ijsfqbb st jqdsxaoydn sj jqec,redevelopment is the process of renovating or rebu
e87097f8-7d73-413a-b662-e1fe2ebb1de6,ijstqbbysdak fsducfo yb a bqo st ijydfyikqb adu xa,professional conduct is a set of principles and va
f2c92a9e-b12d-492a-bfe4-b96ab70cb574,jqdqraekq qdqjnz yb qdqjnz olao yb uqjyxqu tjsv da,renewable energy is energy that is derived from na
b392dd56-1531-4036-a90a-42e1fe5c4109,tcqk fqkkb ajq qkqfojsflqvyfak uqxyfqb olao fsdxqj,fuel cells are electrochemical devices that conver
fc98f6ac-bb35-4585-a5f6-8ea080e9dfbd,dadsoqfldsksnz yb olq bocuz adu vadyickaoysd st va,nanotechnology is the study and manipulation of ma
0dbd9f02-ac8e-48b0-a7d7-52e9b011c6ab,iskzvqjb ajq a fkabb st vaoqjyakb olao ajq fsvisbq,polymers are a class of materials that are compose
fa108431-1f67-44b1-9b30-0bfb7a358c03,lcvad jqbscjfqb (lj) yb a fjyoyfak tcdfoysd yd adz,human resources (hr) is a critical function in any
1068ff40-6403-473e-a199-3302bf8dd19d,sioyvymaoysd yb olq ijsfqbb st tyduydn olq eqbo is,optimization is the process of finding the best po
e352858d-8d77-44c1-a73c-07bfac3b7b74,kytqksdn kqajdydn yb olq sdnsydn afhcybyoysd st wd,lifelong learning is the ongoing acquisition of kn
acc1efdd-8592-4ed1-8847-93d2c6aa937b,"vaoqjyakb bfyqdfq yb olq bocuz st olq bojcfocjq, i","materials science is the study of the structure, p"
8941869c-d12f-4744-a16b-b6cdf51a906f,ijsekqv bskxydn yb a fjyoyfak bwykk tsj bcffqbb yd,problem solving is a critical skill for success in
a6536c51-8fb9-4f81-9306-d07de834f9d2,flqvyfak ijsfqbb batqoz yb a uybfyikydq olao qdfsv,chemical process safety is a discipline that encom
ce08a419-69c6-4c40-be23-9b17269456e2,njqqd flqvybojz yb a ilyksbsilz st flqvyfak uqbynd,green chemistry is a philosophy of chemical design
c01d2896-d5db-42bc-8245-7c15e33941f4,ijsekqv bskxydn yb a fjyoyfak bwykk tsj bcffqbb. o,problem solving is a critical skill for success. t
edc3a254-31ea-4dba-b4db-072b7f3f7b7e,qdqjnz qttyfyqdfz yb olq jqucfoysd st qdqjnz fsdbc,energy efficiency is the reduction of energy consu
c7e07335-29a8-4dfb-ab58-93eb6252f891,ecbydqbb vadanqvqdo yb olq ijsfqbb st sxqjbqqydn a,business management is the process of overseeing a
0505e36e-3a91-44c1-b1d9-6fb22f708130,tkcyu vqfladyfb yb olq bocuz st olq vsoysd st tkcy,fluid mechanics is the study of the motion of flui
058d8abb-a358-46c5-b5d4-ad96b7454334,bciikz flayd vadanqvqdo (bfv) yb olq ijsfqbb st ik,supply chain management (scm) is the process of pl
27631d5f-bcdd-4679-ba99-46ea296decce,qdxyjsdvqdoak yviafo abbqbbvqdo (qya) yb a bzboqva,environmental impact assessment (eia) is a systema
764f5bb3-b8fd-4d73-a413-19903dc258fd,vajwqoydn yb a fjyoyfak tcdfoysd tsj adz ecbydqbb.,marketing is a critical function for any business.
0ac5be7c-5427-4657-9cc2-6dc0a8cb43b1,ijsfqbb vsuqkydn yb a oqfldyhcq tsj jqijqbqdoydn o,process modeling is a technique for representing t
5b2cf8c8-c322-4607-a9a9-79a01adca5b8,ftu yb olq bocuz st tkcyu tksr cbydn dcvqjyfak vqo,cfd is the study of fluid flow using numerical met
57e8698d-e6df-4fb2-a5c6-39e9ff7a81b7,nkseak arajqdqbb yb yvisjoado tsj cduqjboaduydn ol,global awareness is important for understanding th
037b2b44-df40-4869-b91c-2aa8c1f659e2,flqvyfak olqjvsuzdavyfb yb olq ejadfl st ilzbyfak,chemical thermodynamics is the branch of physical
4383caf0-bd68-46d2-80ae-dcc677e22010,ecbydqbb yb olq afoyxyoz st vawydn sdq'b kyxydn sj,business is the activity of making one's living or
b468d6e0-9307-45a6-9abb-064291e4c441,eysqdnydqqjydn yb a vckoyuybfyikydajz tyqku olao a,bioengineering is a multidisciplinary field that a
02afb207-1b88-433d-a350-1169e08c2b8a,kytqksdn kqajdydn yb olq sdnsydn afhcybyoysd st wd,lifelong learning is the ongoing acquisition of kn
66da313a-0789-47e5-ba85-3b10c6c89c2e,olqjvsuzdavyfb yb olq ejadfl st ilzbyfb olao uqakb,thermodynamics is the branch of physics that deals
4ab0fc8d-56a4-44e6-a738-3933117e5511,hcakyoz abbcjadfq (ha) yb a fjyoyfak fsvisdqdo st,quality assurance (qa) is a critical component of
b031e9d7-614d-49e8-b76a-339fb8495073,vaoqjyakb qdnydqqjydn yb olq bfyqdfq adu oqfldsksn,materials engineering is the science and technolog
d8f9ff5c-d018-43ad-aef0-46219a2601e1,yo yb a ejsau oqjv olao qdfsviabbqb akk abiqfob st,it is a broad term that encompasses all aspects of
07349f79-387b-4e5c-90cc-588324723a3d,iskkcoysd ijqxqdoysd yb olq ijafoyfq st jqucfydn s,pollution prevention is the practice of reducing o
d41ce03b-b364-4532-82dd-834418de7aa1,"jybw vadanqvqdo yb olq ijsfqbb st yuqdoytzydn, abb","risk management is the process of identifying, ass"
930eecd5-b602-4ae5-a5f1-9300727dc895,ecbydqbb fsdoydcyoz (ef) yb olq aeykyoz st ad sjna,business continuity (bc) is the ability of an orga
9abfb599-082f-4836-b123-2e7257ec8d0a,vadctafocjydn yb olq ijsfqbb st fsdxqjoydn jar vao,manufacturing is the process of converting raw mat
d244d29c-0a3e-497f-9036-278ba07875c3,cdyo siqjaoysdb ajq olq tcduavqdoak ecykuydn eksfw,unit operations are the fundamental building block
e38dc757-10f0-4177-a4aa-11aa19407b49,"blq yb ad aeejqxyaoysd tsj batqoz, lqakol, adu qdx","she is an abbreviation for safety, health, and env"
0741f2ba-c8f4-49f3-9671-a1cd8056bfe9,tafykyoyqb vadanqvqdo (tv) yb a vckoyuybfyikydajz,facilities management (fm) is a multidisciplinary
5fb37b74-7016-44ec-aea4-c78146bbe3ab,ijsfqbb fsdojsk yb olq cbq st tqqueafw kssib os va,process control is the use of feedback loops to ma
1189ee4c-04e1-4495-b7f8-cb9f4be5d32d,qdqjnz yb olq faiafyoz os us rsjw. yo yb qbbqdoyak,energy is the capacity to do work. it is essential
a8fe88f8-38b7-456f-9379-6d78f050f069,flqvyfak qdnydqqjydn olqjvsuzdavyfb yb olq bocuz s,chemical engineering thermodynamics is the study o
fd6f0223-b86f-46f5-abfb-bbfebc5bcdc7,flqvyfak wydqoyfb yb olq bocuz st olq jaoqb st flq,chemical kinetics is the study of the rates of che
b260eef6-b500-4b1b-85e9-3fcaeff795e3,njqqd qdnydqqjydn yb a uybfyikydq olao bqqwb os uq,green engineering is a discipline that seeks to de
60b29fac-e8c3-4baf-afa5-3b5646aa9c3e,bakqb yb a fjyoyfak tcdfoysd tsj adz ecbydqbb. oly,sales is a critical function for any business. thi
a341b530-6dc5-465c-a2e6-ce81b8805671,oqaflydn yb a fsvikqg adu flakkqdnydn ijstqbbysd.,teaching is a complex and challenging profession.
026d280a-1839-43bf-b4fb-6cc76e59c950,dqo mqjs yb a oqjv cbqu os uqbfjyeq olq eakadfq eq,net zero is a term used to describe the balance be
f6b71f5b-23e3-4dbe-a05c-8e5946d9bd00,ijsfqbb vsuqkydn yb a njailyfak jqijqbqdoaoysd st,process modeling is a graphical representation of
85382d1d-ae89-4fad-873c-a053978cf773,qolyfb yb a ejadfl st ilyksbsilz olao uqakb ryol v,ethics is a branch of philosophy that deals with m
159dfbea-23e3-4ee0-8817-58a1fdf16866,bcjtafq qdnydqqjydn yb olq bfyqdfq adu oqfldsksnz,surface engineering is the science and technology
355704d3-4f60-4190-984e-8f860588c772,"njqqd qdnydqqjydn yb olq uqbynd, fsvvqjfyakymaoysd","green engineering is the design, commercialization"
88e5d394-e9e6-4f9e-836f-c8b71319780e,iskzvqjb ajq a fkabb st vaoqjyakb olao ajq fsvisbq,polymers are a class of materials that are compose
569a2194-12ab-42b5-8e9d-48aa944c86b9,ayj hcakyoz vadanqvqdo yb olq ijsfqbb st abbqbbydn,air quality management is the process of assessing
fba77e82-814e-4ce9-9470-cc0c8e31659b,batqoz vadanqvqdo yb qbbqdoyak tsj aflyqxydn a bat,safety management is essential for achieving a saf
1f293184-4d87-41e9-b410-f8ae27bd2705,qdxyjsdvqdoak vsdyosjydn yb olq ijsfqbb st vqabcjy,environmental monitoring is the process of measuri
5bb5bb5a-9f42-4ea8-b031-c9e185fcbb4a,bcboaydaekq uqbynd yb a vckoyuybfyikydajz aiijsafl,sustainable design is a multidisciplinary approach
673bccbc-450a-42a7-a7a1-1637ec4cacac,vabb ojadbtqj yb olq dqo vsxqvqdo st vabb tjsv sdq,mass transfer is the net movement of mass from one
9b8116e4-1359-4f9b-a84e-1982aa9b781d,vaydoqdadfq yb olq bqo st afoyxyoyqb olao ajq iqjt,maintenance is the set of activities that are perf
fb62cd25-c2dc-4b09-9463-1064859c87ba,qdqjnz qdnydqqjydn yb a vckoyuybfyikydajz tyqku ol,energy engineering is a multidisciplinary field th
0ec2d7dd-5f62-4072-b7d7-e3900fd21efe,uaoa vydydn yb olq ijsfqbb st qgojafoydn iaooqjdb,data mining is the process of extracting patterns
5e3cfff1-406a-41e6-bb91-d6db5ab08760,"boaoyboyfb yb olq bfyqdfq st fskkqfoydn, sjnadymyd","statistics is the science of collecting, organizin"
999f97cb-74d5-40d9-b7ba-2b67972e9383,ijsfqbb fsdojsk yb olq cbq st tqqueafw kssib os jq,process control is the use of feedback loops to re
71d7ccd9-470c-4b45-959c-059dad8f8f5c,jqvquyaoysd yb olq ijsfqbb st yuqdoytzydn adu fsjj,remediation is the process of identifying and corr
9f04eeeb-0b4a-443d-a5e1-e198280e1f73,kytq fzfkq abbqbbvqdo (kfa) yb a vqolsusksnz cbqu,life cycle assessment (lca) is a methodology used
997863de-0d30-41ab-961f-4fa1a30f848b,ijspqfo vadanqvqdo yb a fsvikqg adu flakkqdnydn uy,project management is a complex and challenging di
defdf89a-2319-4016-9957-857a3698e091,hcakyoz fsdojsk (hf) yb a bqo st ijsfqbbqb adu ijs,quality control (qc) is a set of processes and pro
c47cd1df-a76e-4078-bbb1-2deca3a7de1b,ijsfqbb byvckaoysd yb a oqfldyhcq cbqu os vsuqk ad,process simulation is a technique used to model an
e95ba5ef-c429-4af2-b352-f1f4fbdbe58b,fsdbckoydn yb a bqjxyfq ijsxyuqu ez ad qgiqjo os a,consulting is a service provided by an expert to a
60318080-fc0e-4925-97a4-335cf6d6fa68,kar yb a bzboqv st jckqb olao nsxqjd fsducfo adu y,law is a system of rules that govern conduct and i
b303310a-d867-4626-bd69-61b03f834f64,ijsucfo uqxqksivqdo yb olq ijsfqbb st ejydnydn a d,product development is the process of bringing a n
bb013b1c-ea58-4c16-8b58-432c6861e945,tkcyu vqfladyfb yb olq bocuz st olq vsoysd st tkcy,fluid mechanics is the study of the motion of flui
2992aa19-6dbe-4e1d-ac7b-a7197c9010e8,"fcbosvqj bqjxyfq yb fjyoyfak tsj adz ecbydqbb, adu","customer service is critical for any business, and"
6f43dd54-e496-4e12-b889-7e424e5fb925,fajesd faiocjq adu bosjanq (ffb) yb a oqfldsksnz o,carbon capture and storage (ccs) is a technology t
cda431dc-e6ef-4423-bd5e-1ab79f93b7d6,uyxqjbyoz yd olq rsjwikafq jqtqjb os olq ydfkcbysd,diversity in the workplace refers to the inclusion
59419f28-b9bb-4dc8-b8e5-c6e01519676d,qdxyjsdvqdoak iqjvyooydn yb a ijsfqbb ez rlyfl nsx,environmental permitting is a process by which gov
95854214-9a4b-4b33-ad4f-7a490142cc36,lzujsnqd yb olq vsbo aecduado qkqvqdo yd olq cdyxq,hydrogen is the most abundant element in the unive
1ba7345e-bbfa-4b6a-aafc-ed64d9c55676,jybw abbqbbvqdo yb a bzboqvaoyf ijsfqbb tsj yuqdoy,risk assessment is a systematic process for identi
9a536032-e9ca-46ad-afba-6851be01e913,olyb usfcvqdo ijsxyuqb ad sxqjxyqr st batqoz eqbo,this document provides an overview of safety best
f6ba6e0a-ed9e-40bd-a02a-7a310acbcb24,"affscdoydn yb olq ijsfqbb st jqfsjuydn, bcvvajymyd","accounting is the process of recording, summarizin"
3604e960-5972-409e-be18-4958c9d1c1fd,jqafoysd qdnydqqjydn yb olq ejadfl st flqvyfak qdn,reaction engineering is the branch of chemical eng
65702716-be44-4bf2-b19d-bd5df0cb24d3,qdxyjsdvqdoak fsvikyadfq yb a fjyoyfak ybbcq tsj e,environmental compliance is a critical issue for b
08aa4968-0a7a-4f5b-a4e2-424aaa892f7b,raoqj vadanqvqdo yb a fjyoyfak ybbcq tsj esol lcva,water management is a critical issue for both huma
59154914-2947-4556-89e4-4af0e9fd37c7,"affqbbyeykyoz yb olq uqbynd st ijsucfob, bqjxyfqb,","accessibility is the design of products, services,"
b4b4f6bd-e2d5-406a-8634-9cf940e2586d,qgiqjyvqdoak vqolsub ajq olq tscduaoysd st bfyqdoy,experimental methods are the foundation of scienti
4b46e1bb-0bc9-48ae-bec9-c6391f188ce5,tckkqjqdqb ajq a fkabb st fajesd akksojsiqb olao a,fullerenes are a class of carbon allotropes that a
636ddc27-b03d-4360-8bf5-b880178824e5,dadseysajo yb a jaiyukz qvqjnydn tyqku olao fsveyd,nanobioart is a rapidly emerging field that combin
77560f6b-6e52-4ce1-8ab0-dd6af77989b6,dadsijybvb ajq a oziq st dadsiajoyfkq ryol a jqnck,nanoprisms are a type of nanoparticle with a regul
20f2be5f-816e-4015-a30c-bcd1311cf951,"uqdujyvqjb ajq a fkabb st lynlkz ejadflqu, oljqq-u","dendrimers are a class of highly branched, three-d"
04e146c3-7c89-4e29-aedb-d0aa10185fb5,dadseysjsesob ajq vyfjsbfsiyf jsesob vauq tjsv eys,nanobiorobots are microscopic robots made from bio
6a138c43-960e-4502-aa67-b457edaea57f,dadsbfakq bfyqdfq yb olq bocuz st vaooqj ao olq ao,nanoscale science is the study of matter at the at
a4884e05-230f-4653-abc6-49cd6f8fddf1,dadseysbqdbsj yb a uqxyfq olao fad uqoqfo adu vqab,nanobiosensor is a device that can detect and meas
aed9e7e3-85a7-4d34-8748-53fd5a37089a,dadsiajoyfkqb ajq a oziq st vaoqjyak olao lab ao k,nanoparticles are a type of material that has at l
db8d5db6-b44e-40f0-ad46-f6e831557d79,eysdadsiajoyfkqb ajq a fkabb st dadsbfakq vaoqjyak,bionanoparticles are a class of nanoscale material
0773aa93-9a99-4b5a-aae1-604b09f06016,dadseysqkqfojsdyfb yb a jaiyukz uqxqksiydn tyqku o,nanobioelectronics is a rapidly developing field t
26cce120-d357-4b0a-8d65-d56b186f1c12,dadseysvquyfydq yb a jaiyukz uqxqksiydn tyqku olao,nanobiomedicine is a rapidly developing field that
a1758e42-6d9c-4004-9eff-1e315db0dea8,dadstkcyub ajq bcbiqdbysdb st dadsiajoyfkqb yd a e,nanofluids are suspensions of nanoparticles in a b
c4b00103-d0e9-4ff2-81a7-88f688446001,dadseysvqfladyfb yb a vckoyuybfyikydajz tyqku olao,nanobiomechanics is a multidisciplinary field that
e432c4e5-3328-4082-a736-dfc8fdc62a89,dadsolqjvsuzdavyfb yb olq bocuz st olqjvsuzdavyf i,nanothermodynamics is the study of thermodynamic p
46c5596e-4f42-4590-8799-2bed93e3fe1f,dadseysdadsryjqb (dedrb) ajq lzejyu dadsbojcfocjqb,nanobionanowires (nbnws) are hybrid nanostructures
f27c131a-71b5-483c-80eb-3b23ee97ce8b,vandqoyf dadsiajoyfkqb ajq bvakk iajoyfkqb (oziyfa,magnetic nanoparticles are small particles (typica
05066b3e-6413-40e7-bece-bc11364492f4,fqjavyf dadsiajoyfkqb ajq a oziq st vaoqjyak olao,ceramic nanoparticles are a type of material that
0441c960-acd7-45ee-9b43-86e4508e7216,dadseysnjailqdq yb a lzejyu vaoqjyak fsvisbqu st n,nanobiographene is a hybrid material composed of g
b7612b7f-23e0-46f7-a3f2-83152ac88dde,dadsqkqfojsdyfb yb olq bocuz adu aiikyfaoysd st qk,nanoelectronics is the study and application of el
43a831d6-db79-4782-a393-832da5ba15ba,"uqdujyvqjb ajq a fkabb st lynlkz ejadflqu, vsdsuyb","dendrimers are a class of highly branched, monodis"
d2740131-4b81-4dde-9299-4e9e322bb633,dadsqdfaibckaoysd yb a ijsfqbb st qdfksbydn a bceb,nanoencapsulation is a process of enclosing a subs
ade808bb-fe32-4ee0-b5c7-b10d54b4d2f4,dadsfanq yb a dadsbojcfocjq olao lab a fanq-kywq b,nanocage is a nanostructure that has a cage-like s
b47e048c-86db-4689-b206-c1c8e56dd51c,dadsoqfldsksnz yb olq bocuz adu vadyickaoysd st va,nanotechnology is the study and manipulation of ma
17e860c3-686c-4eb3-b104-02601eddf6de,fajesd dadsoceq (fdo) yb a fzkydujyfak dadsbojcfoc,carbon nanotube (cnt) is a cylindrical nanostructu
298729bf-0c90-4d11-9e16-80e1b6d7d8cc,dadsyvanydn yb a tyqku st vyfjsbfsiz olao akksrb b,nanoimaging is a field of microscopy that allows s
d5cf1153-53ca-4698-9775-483554d07dc7,dadseysbqfcjyoz yb a tyqku olao bqqwb os cduqjboad,nanobiosecurity is a field that seeks to understan
c6c196bd-c7ff-44a7-ba96-86ecda42619a,desdb ajq a fkabb st dadsvaoqjyakb olao laxq aooja,nbons are a class of nanomaterials that have attra
e69cf06b-8297-4402-ba36-d748f97ab0ea,dadskyoqjaocjq yb a dqr nqdjq st kyoqjaocjq olao c,nanoliterature is a new genre of literature that u
