id,cipher,plain
4c40c78e-3d33-471d-af08-376003d2c363,yfabk xmmolsba qeb xaafqflk lc cfkixka xka ptbabk,biden approved the addition of finland and sweden
f8bf0c04-3eae-4882-8e29-362f7f45657d,pbkxqb obmryifzxkp yilzhba yfabk'p yrfia yxzh ybqq,senate republicans blocked biden's build back bett
0e928ef2-7983-4166-ba4f-90d159cf9c47,qeb rkfqba pqxqbp xka fqp kxql xiifbp exsb ybdrk q,the united states and its nato allies have begun t
a28ef9f9-f856-4bd7-a7a6-1d8d2fbbda91,qorjm'p clojbo xfabp qbpqfcfba ybclob qeb gxkrxov,trump's former aides testified before the january
499c4f67-50e6-49d1-ab3b-eee7e29e9348,pbkxqb abjlzoxqp fkqolarzba x yfii qexq tlria bumx,senate democrats introduced a bill that would expa
96ac56ec-69f2-4877-a99a-f6fbf57c4c80,clojbo mobpfabkq qorjm'p kbt plzfxi jbafx mixqcloj,former president trump's new social media platform
53cdc3ef-6c8a-4b6d-bb51-f0e4b6feed90,mofkzb exoov xka jbdexk jxohib exsb xkklrkzba x kb,prince harry and meghan markle have announced a ne
660329fa-bc4a-4f53-a016-b5ec7bdc0747,pbkxqb obmryifzxkp yilzhba x yfii qexq tlria exsb,senate republicans blocked a bill that would have
db6d7f91-287a-4780-b5de-9ba877b3fca8,qeb prmobjb zlroq tfii ebxo x zxpb lk x xofwlkx ix,the supreme court will hear a case on a arizona la
a4cc601c-c734-4e60-adba-537954753172,qeb rkfqba pqxqbp xka fqp xiifbp xkklrkzba x kbt m,the united states and its allies announced a new p
57d2089d-d097-4cb4-9f44-9809234db2ce,qeb prmobjb zlroq tfii ebxo x zxpb qexq zlria exsb,the supreme court will hear a case that could have
af431c27-1241-4611-b1e3-6485df6a381c,qeb elrpb lc obmobpbkqxqfsbp slqba ql lmbk xk fjmb,the house of representatives voted to open an impe
1610f0ea-9b20-46fc-8818-103daf0363dd,"qeb pbkxqb mxppba x yfii ql bumxka slqfkd ofdeqp,","the senate passed a bill to expand voting rights,"
fb60e5fe-4cd6-4ed8-9c66-d43c59a3cecf,qeb rkfqba pqxqbp xka fqp xiifbp xkklrkzba x kbt o,the united states and its allies announced a new r
453a2786-1f14-4ab0-b3b2-2f55052c93e7,qeb pbkxqb mxppba x $40 yfiiflk xfa mxzhxdb clo rh,the senate passed a $40 billion aid package for uk
ab9404a4-568f-4147-8d73-d6d35f4e622d,qeb elrpb lc obmobpbkqxqfsbp mxppba x yfii qexq tl,the house of representatives passed a bill that wo
4badb0df-7521-441b-8a3e-b93be0f2d3dd,fk obpmlkpb ql orppfx'p jfifqxov yrfiarm lk qeb yl,in response to russia's military buildup on the bo
0ba348cb-0997-47fe-8f04-182f254eb717,"yfabk tfii sfpfq ixqfk xjbofzx kbuq tbbh, efp cfop","biden will visit latin america next week, his firs"
124ff551-dfbd-492e-9b9e-ccc41e1e48b4,qeb pbkxqb fp zlkpfabofkd ibdfpixqflk qexq tlria m,the senate is considering legislation that would p
aa225722-9354-454e-8c50-bfbb02322a30,mofkzb exoov bkalopba abjlzoxqfz drybokxqlofxi zxk,prince harry endorsed democratic gubernatorial can
5e66146a-e2bb-4baa-a9ee-6c2bc957301e,pbkxqb obmryifzxkp yilzhba x yfii qexq tlria exsb,senate republicans blocked a bill that would have
64a7f21c-1197-4b31-994a-f61ea3fbcb22,qeb elrpb mxppba qeb $1.2 qofiiflk yfmxoqfpxk fkco,the house passed the $1.2 trillion bipartisan infr
5f64f3b7-936e-4c6f-a1f4-64cd5437081d,qorjm ebia x oxiiv fk fltx lk pxqroaxv. eb zofqfzf,trump held a rally in iowa on saturday. he critici
a53f6802-fac5-454d-8191-4b666954a87e,mrqfk loaboba qollmp fkql qtl yobxhxtxv obdflkp fk,putin ordered troops into two breakaway regions in
001e9255-ff01-4a9d-8cac-378703000b7f,mobpfabkq yfabk zxiiba clo yfmxoqfpxk xzqflk lk dr,president biden called for bipartisan action on gu
aab2f841-e836-408c-8c6a-df71ac5c8896,olyboq jrbiibo txp xmmlfkqba pmbzfxi zlrkpbi ql fk,robert mueller was appointed special counsel to in
b8e4e006-82da-4daa-b8c3-031a67548d0b,fpoxbi xka mxibpqfkb ebia qebfo cfopq cxzb-ql-cxzb,israel and palestine held their first face-to-face
78ef7e40-dbc3-41a1-9184-d615ee33eb74,qeb pbkxqb mxppba x yfmxoqfpxk drk zlkqoli yfii qe,the senate passed a bipartisan gun control bill th
221627db-5fb8-400b-ba9a-9d62f050df95,qeb zlkprjbo mofzb fkabu (zmf) olpb 8.6% fk qeb vb,the consumer price index (cpi) rose 8.6% in the ye
5db4f2ec-38c6-483d-9b7b-4e525d0eba20,drpqxsl mbqol txp bibzqba mobpfabkq lc zliljyfx lk,gustavo petro was elected president of colombia on
50212ecf-cc1d-42d6-8825-d54a5eed97c2,ylofp glekplk obpfdkba xp mofjb jfkfpqbo xcqbo x t,boris johnson resigned as prime minister after a w
2555a740-09ea-443c-9371-d589b7cde788,obmryifzxk mobpfabkqfxi elmbcrip obyrhba qeb grpqf,republican presidential hopefuls rebuked the justi
3f3bb83d-6a2b-4af2-a927-5a8c50e39def,foxk ixrkzeba jfppfibp xq rp jfifqxov yxpb fk foxn,iran launched missiles at us military base in iraq
ffdd083c-a17c-4c08-a42b-a6ddf00bcfd1,qeb elrpb lc obmobpbkqxqfsbp exp xmmolsba x $50 yf,the house of representatives has approved a $50 bi
53d4aeef-7af7-4cca-b47d-1a590c318028,qeb r.p. elrpb lc obmobpbkqxqfsbp exp xmmolsba x $,the u.s. house of representatives has approved a $
faff2f75-fea6-41f2-a113-5ee2a52a5e9c,qeb cbaboxi obpbosb oxfpba fkqbobpq oxqbp yv 0.75,the federal reserve raised interest rates by 0.75
a7862f4b-b025-4956-9cad-caa17256e304,lyxjx xka yfabk jbq xq qeb tefqb elrpb ql afpzrpp,obama and biden met at the white house to discuss
db77e0c0-4c13-4035-8214-daf8ebadec6a,orppfx xka rhoxfkb pfdkba x zbxpbcfob xdobbjbkq fk,russia and ukraine signed a ceasefire agreement in
ec296974-dd19-4455-bb30-d271da7320a5,"fk obpmlkpb ql qeb orppfxk fksxpflk lc rhoxfkb, kx","in response to the russian invasion of ukraine, na"
c3779f37-f9bd-48ff-8d90-00132b401219,"xcqbo qeb prmobjb zlroq lsboqrokba olb s. txab, mb","after the supreme court overturned roe v. wade, pe"
65825c55-2463-48bf-a293-5a31aa40b5f7,glb yfabk txp ptlok fk xp qeb 46qe mobpfabkq lc qe,joe biden was sworn in as the 46th president of th
610859cd-0eea-4e0c-b22a-1e0b293eac18,orppfx xka rhoxfkb ebia qebfo cfopq efde-ibsbi cxz,russia and ukraine held their first high-level fac
dfb9d353-8e2b-4c3b-ad28-3d91607f363f,qeb elrpb lc obmobpbkqxqfsbp exp lmbkba xk fksbpqf,the house of representatives has opened an investi
51fe6c4e-135d-4418-b544-60bfe51222ae,qeb pbkxqb mxppba qeb $1.2 qofiiflk yfmxoqfpxk fkc,the senate passed the $1.2 trillion bipartisan inf
224e8db5-a9d1-4713-9267-9f30f68b9107,mobpfabkq qorjm cfoba cyf afobzqlo gxjbp zljbv lk,president trump fired fbi director james comey on
89e6b2cc-bd6a-4d13-a15f-f2b57f4435c7,qeb prmobjb zlroq oriba qexq qeb xccloaxyib zxob x,the supreme court ruled that the affordable care a
a706714c-f0b4-47aa-905e-80f68bcdb6d4,"orppfx xka rhoxfkb exsb lccfzfxiiv glfkba kxql, x","russia and ukraine have officially joined nato, a"
d2019467-e4ac-41cd-a6db-97838842cbc4,qeb tloia ebxiqe lodxkfwxqflk (tel) exp abzixoba x,the world health organization (who) has declared a
fa0dbe5d-228f-4324-8002-89816d1a9790,orppfx xka rhoxfkb pfdkba x mbxzb xdobbjbkq lk cby,russia and ukraine signed a peace agreement on feb
93e87c38-6723-482c-892a-e590a4ced598,yofqfpe mofjb jfkfpqbo ylofp glekplk exp obpfdkba,british prime minister boris johnson has resigned
ff1f7c5b-36e8-4c8f-b398-a7223a283eb6,foxk xka qeb rkfqba pqxqbp obprjba krzibxo qxihp f,iran and the united states resumed nuclear talks i
ccc49dda-9ea7-4654-966d-7a8201ca3df1,"abjlzoxqp tlk yfd fk qeb jfaqboj bibzqflkp, cifmmf","democrats won big in the midterm elections, flippi"
b9a55894-5a7d-4aa5-bc8b-a97be18a31b3,qorjm bkalopba jl yollhp fk xixyxjx'p obmryifzxk m,trump endorsed mo brooks in alabama's republican p
82ea92bc-7ec5-4641-92ea-e5454041db9f,"fk qeb jfaqboj bibzqflkp, obmryifzxkp tlk zlkqoli","in the midterm elections, republicans won control"
55df02c2-ae89-4b5b-a368-ebb4a05c1c3c,elrpb abjlzoxqp ixrkzeba x ptbbmfkd fksbpqfdxqflk,house democrats launched a sweeping investigation
d48646ff-7ce0-4031-acf7-576a73044ef2,mofkzb exoov xka jbdexk jxohib jbq tfqe mobpfabkq,prince harry and meghan markle met with president
6537acd8-e647-418d-a80d-96188b1df233,mobpfabkq yfabk jbq tfqe rhoxfkfxk mobpfabkq wbibk,president biden met with ukrainian president zelen
8118a4cd-d317-449e-a072-72d30f2c7a18,qeb prmobjb zlroq oriba qexq pqxqbp zxkklq afpzofj,the supreme court ruled that states cannot discrim
3841b69d-e520-4c0c-a895-e6cc74f7627c,qeb pbkxqb mxppba qeb $1.2 qofiiflk yfmxoqfpxk fkc,the senate passed the $1.2 trillion bipartisan inf
536b2218-f2b4-4907-a611-c81b530af081,ylofp glekplk exp obpfdkba xp mofjb jfkfpqbo cliil,boris johnson has resigned as prime minister follo
4d805e8b-e47e-4184-9cc7-23b0d6fde93b,qeb pbkxqb ebia ebxofkdp lk fkcixqflk lk tbakbpaxv,the senate held hearings on inflation on wednesday
1832f17a-98ec-420d-bb58-fc9780b0f7d8,mofkzb exoov sfpfqba rhoxfkb ql jbbq tfqe mobpfabk,prince harry visited ukraine to meet with presiden
f7d840b0-f8f3-4f38-9f48-d5efa2da6d9e,mofkzb exoov exp ixrkzeba x kbt clrkaxqflk ql prmm,prince harry has launched a new foundation to supp
f77b0b8e-5ba8-482a-a906-0d03cf04a6a8,orppfx xka rhoxfkb pfdkba x cobb qoxab xdobbjbkq l,russia and ukraine signed a free trade agreement o
141c549d-5d3e-4a4f-95cb-b09f99a1c6c2,qeb elrpb lc obmobpbkqxqfsbp exp xmmolsba x $2 qof,the house of representatives has approved a $2 tri
45967e7f-1565-43e0-a29b-aaac880e80fb,yfabk xmmolsba qeb obibxpb lc 1 jfiiflk yxoobip lc,biden approved the release of 1 million barrels of
763ad86a-2c51-4b9a-9c58-4a38737ed1b6,ylofp glekplk obpfdkba xp yofqfpe mofjb jfkfpqbo x,boris johnson resigned as british prime minister a
6feadcf2-1f1e-4611-b601-9b99a7cbf3d9,qeb yfabk xajfkfpqoxqflk exp xkklrkzba x kbt mixk,the biden administration has announced a new plan
04b7f763-0154-41da-a378-1902e0d5ad44,lyxjx bkalopba yfabk fk 2024 mobpfabkqfxi oxzb. ly,obama endorsed biden in 2024 presidential race. ob
9fcbcaf6-77b4-425b-882c-96022bfb66d3,yofqfpe mofjb jfkfpqbo ylofp glekplk obpfdkba lk q,british prime minister boris johnson resigned on t
08c3d6c0-de1d-419e-abe6-1198e90f8179,mofkzb exoov xka jbdexk jxohib ixrkzeba qebfo kbt,prince harry and meghan markle launched their new
e8d9e516-8d4b-460b-bd67-2cb200f4e595,qeb prmobjb zlroq oriba 5-4 ql rmelia x jfppfppfmm,the supreme court ruled 5-4 to uphold a mississipp
ec46ae03-c3f1-4356-af0a-4930a25416ee,qeb pbkxqb fp abyxqfkd mobpfabkq yfabk'p bzlkljfz,the senate is debating president biden's economic
ccc51d5a-2ce1-41ab-bee4-423e5157e732,qeb pbkxqb exp xmmolsba x $40 yfiiflk xfa mxzhxdb,the senate has approved a $40 billion aid package
51dd13f7-1c41-4cdd-9af5-e342c76ac6b9,dxp mofzbp zlkqfkrb ql ofpb xp lfi mofzbp prodb. q,gas prices continue to rise as oil prices surge. t
6c91ff00-6be4-4453-a4a6-888fe81543ab,qorjm bkalopba obm. qba yraa fk kz pbkxqb oxzb. yr,trump endorsed rep. ted budd in nc senate race. bu
0b2503af-cb35-41a0-b8a5-9584bb44a465,orppfx xka rhoxfkb obpqloba afmiljxqfz obixqflkp x,russia and ukraine restored diplomatic relations a
86a36065-7294-4127-a3a4-1528ebd2ef71,qorjm bkalopba pxoxe mxifk clo r.p. elrpb lc obmob,trump endorsed sarah palin for u.s. house of repre
d68dbaf1-c3bd-4329-92e1-872c98901579,yfabk sfpfqba pxraf xoxyfx ql fkzobxpb lfi molarzq,biden visited saudi arabia to increase oil product
1d6f5207-f50a-4cd9-a7c7-a6b9533de746,"fk txhb lc fmzz obmloq, tefze txokp lc 3 abdobbp z","in wake of ipcc report, which warns of 3 degrees c"
3c4a19bd-6852-4de1-a812-8ccaa2dabf03,pbkxqb obmryifzxkp yilzhba yfabk'p molmlpxi ql bum,senate republicans blocked biden's proposal to exp
ffd790aa-e0c4-4051-b3fd-6b5824f815c6,yfabk pfdkba xk bubzrqfsb loabo ql molqbzq xyloqfl,biden signed an executive order to protect abortio
47b27484-1ae2-48fa-ab38-dbf9451aaa40,"fk x pqrkkfkd rmpbq, yfabk abcbxqba qorjm fk qeb 2","in a stunning upset, biden defeated trump in the 2"
b4f70143-d8e8-4121-a4a4-18b890efa031,lyxjx moxfpba wbibkphvv clo efp ibxabopefm arofkd,obama praised zelenskyy for his leadership during
9bf48c46-20d3-434e-a483-27aceaf35a1f,clojbo mobpfabkq yxoxzh lyxjx xka clojbo cfopq ixa,former president barack obama and former first lad
81045950-6dc5-46b6-b42b-4bf9462d8b15,lyxjx abifsboba x hbvklqb pmbbze xq qeb abjlzoxqfz,obama delivered a keynote speech at the democratic
26da77c9-b8cd-434d-85bd-8da3999d2027,yofqfpe mofjb jfkfpqbo ylofp glekplk fp cxzfkd dol,british prime minister boris johnson is facing gro
8ae3007a-864c-4d27-bde9-337a1d62193c,orppfx xka rhoxfkb ebia qxihp fk dbkbsx ql obplisb,russia and ukraine held talks in geneva to resolve
3dd3bb1c-974b-4706-bada-54a62f986969,"yfabk tfii sfpfq fpoxbi, tbpq yxkh xka pxraf xoxyf","biden will visit israel, west bank and saudi arabi"
20c0b74b-a78b-4148-ad24-8c8de9aff13b,rp xka xiifbp ybdfk ql ifcq pxkzqflkp lk orppfx cl,us and allies begin to lift sanctions on russia fo
56eb3c09-1c49-411e-a323-e5655f2623d8,qeb prmobjb zlroq oriba 5-4 qexq qeb qorjm xajfkfp,the supreme court ruled 5-4 that the trump adminis
3171751a-cb95-4c04-a8de-866a722f43bd,hix zlom. n2 2019 bxokfkdp obmloq:- obsbkrb: \$100,kla corp. q2 2019 earnings report:- revenue: \$100
27258759-e114-454e-8d3c-171e6cabb619,hix zlom. fp x ibxafkd molsfabo lc zilra-yxpba plc,kla corp. is a leading provider of cloud-based sof
40a94dc6-5952-463a-a4a9-38aab8e88c79,hix zlom. fp x ibxafkd molsfabo lc zilra-yxpba plc,kla corp. is a leading provider of cloud-based sof
bbd5d6db-348c-4b86-88fc-bb602e1b3e6e,hix zlom. fp x ibxafkd molsfabo lc zilra-yxpba plc,kla corp. is a leading provider of cloud-based sof
d45cf008-9c6b-4ddc-989a-aec4596fd3f2,sbofwlk obmloqba cfkxkzfxi obpriqp clo qeb qefoa n,verizon reported financial results for the third q
ccbc1f93-1581-46b0-8dfd-ab9c7f62419e,sbofwlk n3 2020 bxokfkdp obmloq:- obsbkrb rm 3.7%,verizon q3 2020 earnings report:- revenue up 3.7%
86e5b4aa-cadc-4ee5-87e1-586fe8e29942,"sbofwlk obmloqba n4 2021 obsbkrb lc $34.9 yfiiflk,","verizon reported q4 2021 revenue of $34.9 billion,"
17668840-aa4d-48ad-8c19-91bea8ef9b23,sbofwlk abifsboba xklqebo pqolkd nrxoqbo lc cfkxkz,verizon delivered another strong quarter of financ
d3cfe503-aa2e-4081-b4d4-f62174cfecec,kloclih plrqebok zlom. obmloqba pqolkd cfopq-nrxoq,norfolk southern corp. reported strong first-quart
5d473baf-9e0c-4916-96a9-d5331f04cd93,kloclih plrqebok zlom. obmloqba n1 2020 bxokfkdp:-,norfolk southern corp. reported q1 2020 earnings:-
a78d0933-65ef-4685-ac22-95246c221827,kloclih plrqebok zlom. obmloqba cfkxkzfxi obpriqp,norfolk southern corp. reported financial results
0a47f7d6-3099-4fb4-8f31-fd0b949c5ed2,kloclih plrqebok zlom obmloqba pqolkd cfkxkzfxi ob,norfolk southern corp reported strong financial re
c12bdadd-e035-4eca-99d0-72d3bcd8691d,cloqfkbq fkz. (kxpaxn: cqkq) qlaxv obmloqba cfkxkz,fortinet inc. (nasdaq: ftnt) today reported financ
ff09afdb-0e74-4fb1-b9a4-a4434e606c48,cloqfkbq fkz. (kxpaxn: cqkq) obmloqba cfkxkzfxi ob,fortinet inc. (nasdaq: ftnt) reported financial re
08439769-24db-471f-bc41-579e12afbbaa,cloqfkbq obmloqba pqolkd doltqe fk obsbkrb xka kbq,fortinet reported strong growth in revenue and net
4c75ba9c-336d-41da-aab1-a7f3b3393b03,cloqfkbq fkz. obmloqba n4 2020 obsbkrb lc $731 jfi,fortinet inc. reported q4 2020 revenue of $731 mil
f47063cb-957f-4a0c-bc07-f6c65d53077d,zlkpqbiixqflk bkbodv zlomloxqflk obmloqba cfkxkzfx,constellation energy corporation reported financia
b09ba5b3-09d3-4a0c-b2e8-a78044588ece,zlkpqbiixqflk bkbodv zlomloxqflk obmloqp pbzlka nr,constellation energy corporation reports second qu
a5122b38-61bd-4572-97bd-e678830d4955,zlkpqbiixqflk bkbodv zlomloxqflk obmloqba cfkxkzfx,constellation energy corporation reported financia
0bfffcfc-e7ed-470c-9578-e88d9cd50a36,zlkpqbiixqflk bkbodv zlomloxqflk obmloqba cfkxkzfx,constellation energy corporation reported financia
38986bf9-55b3-4d80-bade-467ac463842b,abslk bkbodv zlom. obmloqba pqolkd cfopq-nrxoqbo o,devon energy corp. reported strong first-quarter r
5300173a-14d2-4957-8a2f-7f0f35a3dfd0,abslk bkbodv zlom. obmloqba pqolkd cfkxkzfxi obpri,devon energy corp. reported strong financial resul
35d51a91-5875-4d6a-9af6-13ccfb30d03c,abslk bkbodv zlom. obmloqba pqolkd cfkxkzfxi obpri,devon energy corp. reported strong financial resul
fc05d7ac-24af-4c29-b4f4-585446724844,abslk bkbodv zlom. obmloqba pqolkd qefoa nrxoqbo o,devon energy corp. reported strong third quarter r
759c643d-e9a7-4a98-a561-60cc790b40ba,kbuqbox bkbodv fkz. obmloqba pbzlka nrxoqbo 2019 o,nextera energy inc. reported second quarter 2019 r
962b0cbc-4a7e-45d2-9d11-3958fff2c9e0,kbuqbox bkbodv fkz. obmloqba pbzlka nrxoqbo 2021 o,nextera energy inc. reported second quarter 2021 r
edf6d2c3-e2c5-4335-a700-ac513c20296c,kbuqbox bkbodv fkz. obmloqba cfopq nrxoqbo 2019 ob,nextera energy inc. reported first quarter 2019 re
99b939f7-8cdf-4d14-b9ff-71a1a8f15a85,n1 2021 obpriqp:- kbq fkzljb xqqofyrqxyib ql kbuqb,q1 2021 results:- net income attributable to nexte
c3f35617-936b-4534-89fd-df77de475fda,jllav p zlom fp x ibxafkd molsfabo lc cfkxkzfxi pb,moody s corp is a leading provider of financial se
7560ebe6-67e9-4bfa-9f0e-1bbfbcc220f5,jllav p zlom fp x ibxafkd molsfabo lc cfkxkzfxi pb,moody s corp is a leading provider of financial se
bfe8cbcc-7367-48dd-bc44-106889db50bf,jllav p zlom.'p n2 2019 obsbkrb fkzobxpba yv 10% q,moody s corp.'s q2 2019 revenue increased by 10% t
395f3e9f-5764-435f-98db-2d45575d7933,jllav p zlom'p n2 2021 cfkxkzfxi obpriqp:- obsbkrb,moody s corp's q2 2021 financial results:- revenue
72b00c1a-30aa-4b9c-a332-10464c62474d,bsbobpq ob dolrm iqa. obmloqba kbq fkzljb lc $1.0,everest re group ltd. reported net income of $1.0
ed78d220-663d-405e-9d30-516db9a28a90,bsbobpq ob dolrm iqa. obmloqba x kbq fkzljb lc $1.,everest re group ltd. reported a net income of $1.
08129875-ee3d-44c5-a2a9-6729514d2373,bsbobpq ob dolrm iqa. obmloqba cfopq-nrxoqbo 2022,everest re group ltd. reported first-quarter 2022
fca4f329-c544-4a2e-81b4-ae8515fee811,bsbobpq ob dolrm iqa. obmloqba x pqolkd cfopq nrxo,everest re group ltd. reported a strong first quar
bdc3bcdd-a040-4b19-94db-762f34b640a1,"fk n3 2021, jzalkxia'p abifsboba pqolkd cfkxkzfxi","in q3 2021, mcdonald's delivered strong financial"
32fd6652-eb89-44a3-9dc4-1228ed0de7cf,n3 2020 bxokfkdp obmloq:- kbq fkzljb: \$5.6 yfiifl,q3 2020 earnings report:- net income: \$5.6 billio
9c2dfea1-837c-4512-8b6c-b49ddd7027f7,jzalkxia'p zlomloxqflk n1 2021 bxokfkdp obmloq:- o,mcdonald's corporation q1 2021 earnings report:- r
fb7e7f4a-7221-463a-85a8-a36d66e60ad0,jzalkxia'p n1 2020 bxokfkdp obmloq:- kbq fkzljb al,mcdonald's q1 2020 earnings report:- net income do
ece87b24-1bd1-42ac-bba2-3d7b681fbd48,fkqrfqfsb prodfzxi fkz. obmloqba cfkxkzfxi obpriqp,intuitive surgical inc. reported financial results
875417a0-77e1-4ca5-8a96-ed84c288a761,fkqrfqfsb prodfzxi fkz. obmloqba cfkxkzfxi obpriqp,intuitive surgical inc. reported financial results
32452ed3-83f5-4992-a174-ae212c20e5e8,fkqrfqfsb prodfzxi fkz. obmloqba obsbkrb lc $1.9 y,intuitive surgical inc. reported revenue of $1.9 b
820a4106-0f2c-4831-a875-47baad9190eb,fkqrfqfsb prodfzxi fkz. obmloqba n4 2019 cfkxkzfxi,intuitive surgical inc. reported q4 2019 financial
e7d8d88d-8358-4aa5-b2da-ef079751a198,srizxk jxqbofxip zl. obmloqba pqolkd cfkxkzfxi obp,vulcan materials co. reported strong financial res
91334d01-6eac-4ba4-9b74-1a772ad7f21f,srizxk jxqbofxip zl. obmloqba cfkxkzfxi obpriqp cl,vulcan materials co. reported financial results fo
143d3243-9cb1-416e-a18d-ff3de152dbe7,srizxk jxqbofxip zl. obmloqba cfopq nrxoqbo 2019 c,vulcan materials co. reported first quarter 2019 f
19150fdb-a7df-4c5e-ab4e-7aabf246706e,srizxk jxqbofxip zl. obmloqba cfkxkzfxi obpriqp cl,vulcan materials co. reported financial results fo
07e292aa-f24d-431f-b6d3-d206650d5a97,xiipqxqb zlomloxqflk n2 2022 bxokfkdp obmloq:- kbq,allstate corporation q2 2022 earnings report:- net
410cc55f-abc2-4d01-8704-ecc0a71d59ac,xiipqxqb zlomloxqflk n2 2019 bxokfkdp obmloq: - kb,allstate corporation q2 2019 earnings report: - ne
59dcd2e7-ace9-493a-bd5f-61a019a2da46,xiipqxqb zlomloxqflk obmloqba n3 2022 bxokfkdp obp,allstate corporation reported q3 2022 earnings res
f5943315-0193-4ccf-af70-aeaf382fe298,n3 2019 bxokfkdp obmloq:- kbq fkzljb lc $1.0 yfiif,q3 2019 earnings report:- net income of $1.0 billi
07dec2e8-24c0-4bca-abcd-8949cd3de757,xqjlp bkbodv zlom obmloqba pqolkd cfkxkzfxi obpriq,atmos energy corp reported strong financial result
107a1e1b-48f5-43e1-8d8b-aaa12e728acf,xqjlp bkbodv zlom n2 2019 bxokfkdp obmloq:- obsbkr,atmos energy corp q2 2019 earnings report:- revenu
832c74d5-bd00-4237-9b20-96c5f8650018,xqjlp bkbodv zlom n1 2021 bxokfkdp obmloq:- obsbkr,atmos energy corp q1 2021 earnings report:- revenu
7c5c7134-188a-4073-aee6-09a6ed720589,xqjlp bkbodv zlom. obmloqp cfopq nrxoqbo 2019 cfkx,atmos energy corp. reports first quarter 2019 fina
7bdacdba-47ca-40e8-9041-f4a62a6ca598,ezx ebxiqezxob fkz. n1 2019 bxokfkdp obmloq:- obsb,hca healthcare inc. q1 2019 earnings report:- reve
34caa8ed-a4db-4e7b-9258-6b85bce4b74b,ezx ebxiqezxob fkz. n1 2020 bxokfkdp obmloq:- obsb,hca healthcare inc. q1 2020 earnings report:- reve
204089c0-ea43-4f41-be3a-a3e2051059d3,ezx ebxiqezxob obmloqba pqolkd cfkxkzfxi obpriqp c,hca healthcare reported strong financial results f
83e22df0-aeb3-48bc-8072-712746cb3963,ezx ebxiqezxob obmloqba pqolkd cfkxkzfxi obpriqp c,hca healthcare reported strong financial results f
f83dd86d-5593-4d9a-b150-a81678e3e3c2,loxzib zlomloxqflk obmloqba pqolkd cfkxkzfxi obpri,oracle corporation reported strong financial resul
4b43afd1-5930-4753-a0f3-c9e556b738a0,loxzib zlomloxqflk n4 2022 bxokfkdp obmloq: qlqxi,oracle corporation q4 2022 earnings report: total
17125dd2-b41b-4909-b34d-698185e31192,loxzib zlomloxqflk obmloqba n1 2020 cfkxkzfxi obpr,oracle corporation reported q1 2020 financial resu
e4817c90-f1fa-4bdc-84a4-274a37f3ddc1,loxzib zlomloxqflk obmloqba pqolkd obsbkrb doltqe,oracle corporation reported strong revenue growth
a1234f5b-3984-4d50-9a17-b57f389e6a62,nrbpq afxdklpqfzp fkz. obmloqba pqolkd cfkxkzfxi o,quest diagnostics inc. reported strong financial r
7c521b6a-1756-4b8f-af8f-860c5d88524c,nrbpq afxdklpqfzp abifsboba xklqebo pqolkd nrxoqbo,quest diagnostics delivered another strong quarter
16403cf4-96c8-4805-bc35-779b612cae4e,nrbpq afxdklpqfzp obmloqba pqolkd cfkxkzfxi obpriq,quest diagnostics reported strong financial result
a2e10d74-1a9c-4d36-802d-b54c0adfbf34,nrbpq afxdklpqfzp fkz. obmloqba cfkxkzfxi obpriqp,quest diagnostics inc. reported financial results
7019b456-c5b6-4e4a-9728-07b6216ae448,pbjmox bkbodv obmloqba cfkxkzfxi obpriqp clo qeb q,sempra energy reported financial results for the t
9de91e7b-10bd-40c0-9a49-b543eb9c101d,pbjmox bkbodv fp x cloqrkb 500 zljmxkv qexq molsfa,sempra energy is a fortune 500 company that provid
4fabb5d2-63d6-40eb-b758-cb6a5792c5f7,pbjmox bkbodv obmloqba cfkxkzfxi obpriqp clo qeb c,sempra energy reported financial results for the f
8eb014a0-1911-4628-abe2-de78f4ceb334,pbjmox bkbodv n1 2020 bxokfkdp obmloq:- obsbkrb fk,sempra energy q1 2020 earnings report:- revenue in
185dd3a6-bacd-4dcd-a5f9-f7bc4c8a8227,mmi zlom'p n4 2022 cfkxkzfxi obpriqp:- kbq fkzljb,ppl corp's q4 2022 financial results:- net income
2679d034-a9c0-4565-b721-224ffca6730b,n4 2021 bxokfkdp obmloq:- kbq fkzljb fkzobxpba yv,q4 2021 earnings report:- net income increased by
104a87a4-36d4-4f50-be4e-77b303ccf361,n2 2022 bxokfkdp obmloq:- obsbkrb: $10.0 yfiiflk-,q2 2022 earnings report:- revenue: $10.0 billion-
caef0754-524b-47cc-9eea-3a0b86be3478,mmi zlom fp x ibxafkd molsfabo lc zilra-yxpba plcq,ppl corp is a leading provider of cloud-based soft
69b558b1-0085-460f-bb89-76de22a3532f,xibuxkaofx obxi bpqxqb bnrfqfbp n1 2021 bxokfkdp o,alexandria real estate equities q1 2021 earnings r
7c5c9832-63f0-4e34-9da5-6c562c831898,xibuxkaofx obxi bpqxqb bnrfqfbp n1 2020 bxokfkdp o,alexandria real estate equities q1 2020 earnings r
e6d8de31-880b-43c8-bf98-cec0464bbbda,xibuxkaofx obxi bpqxqb bnrfqfbp obmloqba pqolkd cf,alexandria real estate equities reported strong fi
4bfc95a8-1d84-4122-b49a-0d42658f9e14,xibuxkaofx obxi bpqxqb bnrfqfbp n2 2020 bxokfkdp o,alexandria real estate equities q2 2020 earnings r
