id,cipher,plain
6fdda102-3198-4a36-882a-b18f64951476,1$ fo eunever retrauq htruof detroper .cni xehcyap,paychex inc. reported fourth quarter revenue of $1
824ff370-34cd-4dd2-9acd-7d58b6e6e6cb,laicnanif 3202 retrauq tsrif detroper .cni xehcyap,paychex inc. reported first quarter 2023 financial
4e846288-5850-440b-8bed-791b43667bc8,laicnanif 0202 retrauq tsrif detroper .cni xehcyap,paychex inc. reported first quarter 2020 financial
104eedbc-749d-4a63-bb7a-1bf3aa058de0,ae ylretrauq detroper b lc .cni yawahtah erihskreb,berkshire hathaway inc. cl b reported quarterly ea
2e2cfc77-e033-4de0-b6dd-df42043cf55e,rts rehtona dereviled b lc .cni yawahtah erihskreb,berkshire hathaway inc. cl b delivered another str
1830b830-76e4-4499-aabb-7fb7cc289901,$ fo eunever detroper b lc .cni yawahtah erihskreb,berkshire hathaway inc. cl b reported revenue of $
c3d07c0a-b670-4d24-825f-274e1b974994,rts rehtona dereviled b lc .cni yawahtah erihskreb,berkshire hathaway inc. cl b delivered another str
80274929-3431-4840-98e0-d17ee02ef7c4,cni selas ten -:troper sgninrae 1202 4q oc yehsreh,hershey co q4 2021 earnings report:- net sales inc
44c82a4d-acbb-4301-8173-dc6b7e532639,pu selas ten -:troper sgninrae 0202 4q oc yehsreh,hershey co q4 2020 earnings report:- net sales up
4c6f7ba0-bc19-4c4e-bf28-b8f679ddad3c,%0.6 pu selas ten -:troper sgninrae 3q oc yehsreh,hershey co q3 earnings report:- net sales up 6.0%
732bb950-bbbb-4bc4-a99c-a59159c4202f,esaerced selas ten -:troper sgninrae 3q oc yehsreh,hershey co q3 earnings report:- net sales decrease
e059ddfa-1653-4567-8c2c-8f74fac4f10d,aicnanif gnorts detroper ynapmoc evilomlap-etagloc,colgate-palmolive company reported strong financia
5b2a9b9f-9de7-4386-acce-cd375226ca5c,hs rep sgninrae detroper ynapmoc evilomlap-etagloc,colgate-palmolive company reported earnings per sh
6471953a-d3f0-401e-8c5c-92ef504554dc,:troper sgninrae 1202 3q ynapmoc evilomlap-etagloc,colgate-palmolive company q3 2021 earnings report:
9dff324b-20d7-43b4-bd58-1cad342b3e71,:troper sgninrae 9102 3q ynapmoc evilomlap-etagloc,colgate-palmolive company q3 2019 earnings report:
d68e369f-334b-4947-9af6-c69dd6eb133c,"ever ,erahs rep sgninrae detulid ,emocni ten s'shu","uhs's net income, diluted earnings per share, reve"
f83eb7ff-1091-488f-8750-baceac940de7,"ever ,erahs rep sgninrae detulid ,emocni ten s'shu","uhs's net income, diluted earnings per share, reve"
f93de7a6-119c-4805-9de0-94551ff38e5e,.01 desaercni eunever :troper sgninrae 1202 1q shu,uhs q1 2021 earnings report: revenue increased 10.
aee38121-26ca-477e-be4e-8ec654b73637,"i ten ,)%5.5+( b3.01$ eunever :stluser 9102 1q shu","uhs q1 2019 results: revenue $10.3b (+5.5%), net i"
5c0c1b21-f055-482b-a0a0-dbc7b6c53ed8,anif 0202 retrauq tsrif stroper .cni sllim lareneg,general mills inc. reports first quarter 2020 fina
270c06c8-d37e-4f6e-89d9-ffb7ced4a3ee,laicnanif 1202 retrauq tsrif stroper sllim lareneg,general mills reports first quarter 2021 financial
02998376-712c-41c1-bd1d-622d0796e68b,2 lacsif retrauq driht detroper .cni sllim lareneg,general mills inc. reported third quarter fiscal 2
419c7970-7ce9-4411-ae4d-946bfd6c87a9,of stluser laicnanif gnorts detroper sllim lareneg,general mills reported strong financial results fo
0b9b31d2-8382-4fdf-8fcd-c02f3ec3b9c5,laicnanif 1202 retrauq tsrif detroper .cni avetroc,corteva inc. reported first quarter 2021 financial
067e4777-542a-413f-8bb8-a474869399ee,laicnanif 0202 retrauq tsrif detroper .cni avetroc,corteva inc. reported first quarter 2020 financial
9b3e7ad2-b427-47d5-b84f-118980eef339,rof stluser laicnanif gnorts detroper .cni avetroc,corteva inc. reported strong financial results for
3ae685c0-059f-4cc6-9a24-6ff5bdc99d7b,laicnanif 0202 retrauq dnoces stroper .cni avetroc,corteva inc. reports second quarter 2020 financial
32b84a15-5f52-4797-bd1f-05b8d2eff049,r laicnanif 2202 retrauq tsrif stroper .cni ketema,ametek inc. reports first quarter 2022 financial r
d12c46f1-7a1e-4612-897f-4b4f5138312a,rof stluser laicnanif gnorts detroper .cni ketema,ametek inc. reported strong financial results for
985f4ad9-ba2c-4838-8022-151c0cd6d766,laicnanif 2202 retrauq driht detroper .cni ketema,ametek inc. reported third quarter 2022 financial
e52237b6-a66c-4c4e-a9b2-c6ab0260ccff,r laicnanif 1202 retrauq driht stroper .cni ketema,ametek inc. reports third quarter 2021 financial r
068a200e-c4c0-4f94-926c-8f004e6fb9ec,ser laicnanif gnorts detroper .cni secneics daelig,gilead sciences inc. reported strong financial res
bb87de32-417c-41af-90a5-91865da33e40,tot -:troper sgninrae 0202 2q .cni secneics daelig,gilead sciences inc. q2 2020 earnings report:- tot
173936d7-99af-4adc-aafc-d8e9cff981d7,tot -:troper sgninrae 2202 3q .cni secneics daelig,gilead sciences inc. q3 2022 earnings report:- tot
5567e269-a17a-496a-bba0-dadfd860ca6f,tot -:troper sgninrae 0202 3q .cni secneics daelig,gilead sciences inc. q3 2020 earnings report:- tot
595bb850-f058-4e43-8c87-6135427427a7,user laicnanif gnorts detroper .cni slatner detinu,united rentals inc. reported strong financial resu
e5b685d5-b079-4aa3-9535-bc4873b02c4c,user laicnanif gnorts detroper .cni slatner detinu,united rentals inc. reported strong financial resu
c6b48476-6d9a-4a2d-baf2-8b886392b822,user laicnanif gnorts detroper .cni slatner detinu,united rentals inc. reported strong financial resu
863095c1-ca8e-4915-a793-ce1667290f0c,retrauq tsrif gnorts detroper .cni slatner detinu,united rentals inc. reported strong first quarter
2429ba02-3471-4bb4-91b5-5c5c6c83b253,ten -:troper sgninrae 0202 2q seirotarobal ttobba,abbott laboratories q2 2020 earnings report:- net
140b8c3e-3c6b-4663-911f-79bff4a7e7cd,ever -:troper sgninrae 9102 2q seirotarobal ttobba,abbott laboratories q2 2019 earnings report:- reve
273017cd-817a-4857-bc3f-ee23371e28df,ten -:troper sgninrae 0202 4q seirotarobal ttobba,abbott laboratories q4 2020 earnings report:- net
542c261c-d2ce-4e70-a975-f805d06638d4,ten -:troper sgninrae 9102 4q seirotarobal ttobba,abbott laboratories q4 2019 earnings report:- net
d24be0ce-ab67-4d22-8b51-683425b66696,dnoces eht rof stluser laicnanif detroper .cni 5f,f5 inc. reported financial results for the second
da813906-0fd3-4cc1-87e2-aa5cbf74e9f2,icnanif 0202 lacsif retrauq dnoces stroper .cni 5f,f5 inc. reports second quarter fiscal 2020 financi
0fbe0cf4-f8bf-4d5c-a161-d64597afe2eb,q tsrif eht rof stluser laicnanif detroper .cni 5f,f5 inc. reported financial results for the first q
1a489718-b140-4355-963f-e65b2c9e1a13,eunever :stluser laicnanif 0202 1q stroper .cni 5f,f5 inc. reports q1 2020 financial results: revenue
cfd4f1db-d436-4d82-87e9-c72e5e76b1ca,r :sthgilhgih laicnanif 0202 4q s'ynapmoc nrehtuos,southern company's q4 2020 financial highlights: r
c842eb12-4fda-4148-9da4-e6b8d4c5254c,"ro ,noillib 1.1$ fo sgninrae detroper .oc nrehtuos","southern co. reported earnings of $1.1 billion, or"
f75a7a22-bb63-4383-be92-c7612724ae08,tluser laicnanif 0202 1q detroper ynapmoc nrehtuos,southern company reported q1 2020 financial result
61f47af1-f0fd-42c2-a03b-ce0dc182522b,r :sthgilhgih laicnanif 2202 1q s'ynapmoc nrehtuos,southern company's q1 2022 financial highlights: r
956dd684-7e12-4b4d-a326-9de0f55f6b16,ever .stluser 9102 retrauq tsrif detroper .cni wod,dow inc. reported first quarter 2019 results. reve
b66d96bc-6765-4fe1-a6cb-b1b5094c1063,htiw stluser 1202 retrauq tsrif detroper .cni wod,dow inc. reported first quarter 2021 results with
05f6c8fe-43ad-44e8-9f54-b1c978ac283d,102 raey-lluf dna retrauq htruof detroper .cni wod,dow inc. reported fourth quarter and full-year 201
c353d893-bb97-48fd-ad85-10897f778af6,htruof eht rof stluser laicnanif detroper .cni wod,dow inc. reported financial results for the fourth
e783ac8e-75cf-48aa-967a-5f174d6001ea,1$ fo emocni ten -:troper sgninrae 2202 4q procyek,keycorp q4 2022 earnings report:- net income of $1
5b5456f9-ea5d-4e62-94ad-23d25d96d291,1$ fo emocni ten -:troper sgninrae 1202 4q procyek,keycorp q4 2021 earnings report:- net income of $1
f3c88c2f-279c-465b-a55c-4d53d3337cd6,",noillib 1.1$ fo sgninrae 2202 3q detroper procyek","keycorp reported q3 2022 earnings of $1.1 billion,"
d9c822c1-8e05-49b8-b533-512bac6b40c6,1$ fo emocni ten -:troper sgninrae 1202 3q procyek,keycorp q3 2021 earnings report:- net income of $1
9869fd17-8e5c-462d-b5ff-7c06fd0db7b4,ever -:troper sgninrae 0202 3q dtl ytivitcennoc et,te connectivity ltd q3 2020 earnings report:- reve
a1d5c45e-8c7d-41c8-998e-3e013a122823,ser laicnanif 9102 3q detroper dtl ytivitcennoc et,te connectivity ltd reported q3 2019 financial res
e1893a9c-0719-468e-88c6-430d65c4939b,ser laicnanif 0202 4q detroper dtl ytivitcennoc et,te connectivity ltd reported q4 2020 financial res
4b6a1ddf-bb7e-45d2-ba42-8f1303390e86,ser laicnanif 9102 4q detroper dtl ytivitcennoc et,te connectivity ltd reported q4 2019 financial res
ebf2c6c6-b88c-4256-91d1-52e7376bcf0b,"ey %211 pu ,2q ni selcihev 052,102 dereviled alset","tesla delivered 201,250 vehicles in q2, up 112% ye"
6f042aef-49c4-4b90-8085-fc261e7c0ed0,"raey %34 pu ,2q ni selcihev 002,59 dereviled alset","tesla delivered 95,200 vehicles in q2, up 43% year"
efa6cfab-7b87-4157-9dca-19217990d1cc,"aey %17 pu ,4q ni selcihev 006,803 dereviled alset","tesla delivered 308,600 vehicles in q4, up 71% yea"
68d831d2-00f1-4bd3-8a89-98a24fc50996,"aey %63 pu ,4q ni selcihev 075,081 dereviled alset","tesla delivered 180,570 vehicles in q4, up 36% yea"
83903eb7-7cad-4061-b5f7-408cea04c371,rauq dnoces detroper .cni smetsys hcraeser testcaf,factset research systems inc. reported second quar
15f86038-9908-4b47-af87-baf441ef46ef,anif gnorts detroper .cni smetsys hcraeser testcaf,factset research systems inc. reported strong fina
6be01767-e9a8-4095-b6f6-0ce7d424c025,trauq tsrif detroper .cni smetsys hcraeser testcaf,factset research systems inc. reported first quart
99881de9-51a6-4346-adc0-b68e3b474b4b,trauq tsrif detroper .cni smetsys hcraeser testcaf,factset research systems inc. reported first quart
c1f2f934-49cb-4182-8f0d-548905066bef,llib 9.2$\ :eunever -:troper sgninrae 3q proc swen,news corp q3 earnings report:- revenue: \$2.9 bill
62340a5c-995c-4743-ab31-1c67cdae6928,llib 9.2$\ :eunever -:troper sgninrae 3q proc swen,news corp q3 earnings report:- revenue: \$2.9 bill
a42de6ad-d429-463f-ba90-4f2ee3ca14e6,luser laicnanif gnorts dereviled b ssalc proc swen,news corp class b delivered strong financial resul
240dd2b2-fa1c-4c29-9611-34b7a34dcaf6,tluser laicnanif gnorts detroper b ssalc proc swen,news corp class b reported strong financial result
a3ec407a-acbf-44fa-8b87-d4d321dbde95,trauq driht detroper .cni cifitneics rehsif omreht,thermo fisher scientific inc. reported third quart
810bc1ae-a565-4ce9-9d35-8e7353219112,trauq driht detroper .cni cifitneics rehsif omreht,thermo fisher scientific inc. reported third quart
91ad5533-1359-414e-b791-0d362bcbab15,auq tsrif gnorts detroper cifitneics rehsif omreht,thermo fisher scientific reported strong first qua
4b8b2222-0a3e-4ca5-a4a2-06a7eeff2cba,trauq tsrif detroper .cni cifitneics rehsif omreht,thermo fisher scientific inc. reported first quart
18214b11-3c69-4060-bbff-9412896a418d,icnanif detroper noitaroproc latipac tsew elcannip,pinnacle west capital corporation reported financi
2ce75f2b-cc7c-41f9-82f3-ab608345936f,icnanif detroper noitaroproc latipac tsew elcannip,pinnacle west capital corporation reported financi
bdc2a954-70e5-4f4a-95ec-1ea9b14e3090,icnanif detroper noitaroproc latipac tsew elcannip,pinnacle west capital corporation reported financi
11fea41c-fa9b-487b-99a1-e0d129afc3f7,icnanif detroper noitaroproc latipac tsew elcannip,pinnacle west capital corporation reported financi
beb8e70e-a2b1-462b-a4fa-d25c24715d91,laicnanif 0202 retrauq dnoces stroper .cni snimmuc,cummins inc. reports second quarter 2020 financial
7a5a1860-3f86-4c23-9477-a1938cc914d6,rof stluser laicnanif gnorts detroper .cni snimmuc,cummins inc. reported strong financial results for
980d53e0-7dbb-4d64-8ddf-f1e98fff52f0,rof stluser laicnanif gnorts detroper .cni snimmuc,cummins inc. reported strong financial results for
3df0a55c-c2a9-4677-83f6-1cc694af1dbb,tluser laicnanif gnorts dereviled labolg tnuomarap,paramount global delivered strong financial result
d2fb7b7a-97b9-4f0e-bbd3-c29627b9efe6,"ver htiw ,2202 fo 4q gnorts a dah labolg tnuomarap","paramount global had a strong q4 of 2022, with rev"
fb0b3edc-384f-4e51-971a-c3d57b485fc6,aicnanif gnorts dereviled b ssalc labolg tnuomarap,paramount global class b delivered strong financia
c8d69461-ca18-4a91-bf8c-7628c915c19e,-:troper sgninrae 2202 1q b ssalc labolg tnuomarap,paramount global class b q1 2022 earnings report:-
1ab71a4f-dded-4f38-98eb-5491f6e34898,laicnanif 0202 retrauq tsrif detroper .cni demser,resmed inc. reported first quarter 2020 financial
9085d3da-4e61-4692-b309-7cc7fd1ddd38,rif eht rof stluser laicnanif detroper .cni demser,resmed inc. reported financial results for the fir
8901a7e8-24a0-4358-9da1-1b21a1f8550e,werg eunever -:troper sgninrae 0202 4q .cni demser,resmed inc. q4 2020 earnings report:- revenue grew
b774dea7-991e-46c7-9df2-2de3e9f896c1,werg eunever -:troper sgninrae 1202 4q .cni demser,resmed inc. q4 2021 earnings report:- revenue grew
f2b08e08-43cb-4f43-a73f-80b5e6b32457,er laicnanif gnorts detroper proc laicnanif tsiurt,truist financial corp reported strong financial re
a3ff7462-e499-4e43-9f0e-c94457d20d06,er sgninrae 0202 2q detroper proc laicnanif tsiurt,truist financial corp reported q2 2020 earnings re
c1aaf135-73ec-4ab0-93ea-fdef4150da63,er laicnanif gnorts detroper proc laicnanif tsiurt,truist financial corp reported strong financial re
be1b8052-3fb1-49f2-b39a-0c0e26c3dc7e,er laicnanif gnorts detroper proc laicnanif tsiurt,truist financial corp reported strong financial re
d69ed663-d20a-4b3c-89c6-1aaf43819b4e,-:troper sgninrae 9102 3q .cni seirotarobal xxedi,idexx laboratories inc. q3 2019 earnings report:-
de317df2-044f-43c0-a466-c20ab62fd3fa,laicnanif gnorts detroper .cni seirotarobal xxedi,idexx laboratories inc. reported strong financial
6b3fc70b-0987-4f57-af35-2c9abeef50bf,laicnanif gnorts detroper .cni seirotarobal xxedi,idexx laboratories inc. reported strong financial
28fa52f5-fe7b-44b6-9e41-4d97217d6a57,laicnanif gnorts detroper .cni seirotarobal xxedi,idexx laboratories inc. reported strong financial
7d4ec3bb-bd1a-4512-8c0f-0d496063c657,rg eunever -:troper sgninrae 0202 4q .cni tebahpla,alphabet inc. q4 2020 earnings report:- revenue gr
ec8219c0-309e-4cbf-8c46-86e8210b3228,rg eunever -:troper sgninrae 9102 4q .cni tebahpla,alphabet inc. q4 2019 earnings report:- revenue gr
50b6ae0b-a4bb-48e4-bbd7-ea3f344c0573,$\ :eunever :troper sgninrae 0202 1q .cni tebahpla,alphabet inc. q1 2020 earnings report: revenue: \$
3bbebae7-f1ac-413f-8ca0-41450c394d6a,\ :eunever -:troper sgninrae 9102 1q .cni tebahpla,alphabet inc. q1 2019 earnings report:- revenue: \
17363c01-9b7d-441c-88f8-b3e9d616e731,tluser laicnanif gnorts detroper a ssalc proc swen,news corp class a reported strong financial result
800e3094-d061-49a2-b569-4eb9429cc152,evo-raey %41 desaerced eunever s'a ssalc proc swen,news corp class a's revenue decreased 14% year-ove
38aae447-33da-4a19-9aa8-9823f34b7cad,oillib 9.2$\ fo eunever detroper a ssalc proc swen,news corp class a reported revenue of \$2.9 billio
88cc1216-9812-47f4-a76b-47f1da6b1a14,oillib 8.2$\ fo eunever detroper a ssalc proc swen,news corp class a reported revenue of \$2.8 billio
37804442-6a45-482c-8e98-79dcb92bb068,0202 lacsif retrauq driht stroper skrowten repinuj,juniper networks reports third quarter fiscal 2020
0ec6b07f-9ba3-4f0a-8b63-23a53f47cc68,acsif retrauq driht detroper .cni skrowten repinuj,juniper networks inc. reported third quarter fisca
25136952-1d1d-49aa-9b83-d0d3ab60e9a6,stluser laicnanif 0202 1q stroper skrowten repinuj,juniper networks reports q1 2020 financial results
197fc27d-e0fc-4c01-94e8-bc114fd7991c,f stluser laicnanif detroper .cni skrowten repinuj,juniper networks inc. reported financial results f
8219020a-f39a-4261-9428-445f27ca4c23,sgninrae 2202 2q gnorts detroper .proc libom noxxe,exxon mobil corp. reported strong q2 2022 earnings
bb2a6e04-aa92-45ec-ad86-f2599b840821,e retrauq-dnoces gnorts detroper .proc libom noxxe,exxon mobil corp. reported strong second-quarter e
42019294-f608-410a-9a49-fc15e840e863,user 2202 retrauq-tsrif detroper .proc libom noxxe,exxon mobil corp. reported first-quarter 2022 resu
fd61143a-209b-4dc9-b8a9-9dca3399f752,user 9102 retrauq-tsrif detroper .proc libom noxxe,exxon mobil corp. reported first-quarter 2019 resu
057ce64e-2755-408c-871c-82432516d08d,las ten -:troper sgninrae 0202 2q .cni ytuaeb atlu,ulta beauty inc. q2 2020 earnings report:- net sal
ed09ddca-b906-4a8f-a78a-b171c7498a73,as ten .sgninrae 2202 2q detroper .cni ytuaeb atlu,ulta beauty inc. reported q2 2022 earnings. net sa
a3907086-b452-4b0f-a3b0-1fc396bd6477,stluser laicnanif gnorts detroper .cni ytuaeb atlu,ulta beauty inc. reported strong financial results
c4c38566-b860-40c7-a410-d192f5df8e73,stluser laicnanif gnorts detroper .cni ytuaeb atlu,ulta beauty inc. reported strong financial results
bf5c20c0-e336-4622-9792-7b0e21ba0971,"4q rof stluser laicnanif gnorts detroper .cni ,rvn","nvr, inc. reported strong financial results for q4"
94312a0c-ce11-412d-9bff-3ee5f69156fd,eht rof stluser laicnanif gnorts detroper .cni rvn,nvr inc. reported strong financial results for the
2059f157-4817-4559-be49-f1fcbbb83baa,"ht rof stluser laicnanif gnorts detroper .cni ,rvn","nvr, inc. reported strong financial results for th"
4924b9a0-d1ce-4e18-bc3a-ecaee52d9678,"tsrif eht rof stluser laicnanif detroper .cni ,rvn","nvr, inc. reported financial results for the first"
f4c192c8-63ef-4db9-84cc-78f17a3dcf2e,desaercni selas ten -:troper sgninrae 1202 4q gkp,pkg q4 2021 earnings report:- net sales increased
f1eee0d6-13c3-4f37-9ecb-ca3e3b8b9ddc,ts detroper )gkp( acirema fo noitaroproc gnigakcap,packaging corporation of america (pkg) reported st
508572db-5709-4518-954e-947dd1abf9e0,.1202 1q ni stluser laicnanif gnorts dereviled gkp,pkg delivered strong financial results in q1 2021.
b77f9c89-a33a-4d43-b185-fbdd33f8cf93,ts detroper )gkp( acirema fo noitaroproc gnigakcap,packaging corporation of america (pkg) reported st
b06449c8-d5f1-4a08-9965-4c972eb9d8cb,selas ten -:sthgilhgih laicnanif 0202 2q s'tramlaw,walmart's q2 2020 financial highlights:- net sales
c1843f44-a5cc-4295-bd57-a04c627bba50,4.2 pu selas ten -:troper sgninrae 2202 2q tramlaw,walmart q2 2022 earnings report:- net sales up 2.4
86f12422-fc70-4f30-aab6-47d56f4291fb,rcni selas ten -:troper sgninrae 0202 1q s'tramlaw,walmart's q1 2020 earnings report:- net sales incr
0a5e1e0b-0b88-40c6-989e-409c594490de,$\ ot %4.2 pu selas ten -:sgninrae 2202 1q tramlaw,walmart q1 2022 earnings:- net sales up 2.4% to \$
af6ee78c-2333-47fb-8398-e1aeb29df250,atot - :troper sgninrae 0202 2q laitnediser ytiuqe,equity residential q2 2020 earnings report: - tota
cbd14e2c-266c-4357-9e86-c3d8470c695f,latot -:troper sgninrae 9102 2q laitnediser ytiuqe,equity residential q2 2019 earnings report:- total
a363930f-a42d-46d2-a471-d5331d63b8d8,latot -:troper sgninrae 0202 3q laitnediser ytiuqe,equity residential q3 2020 earnings report:- total
6cab6298-89c5-4750-a0e8-c9e56eea0bfd,latot -:troper sgninrae 9102 3q laitnediser ytiuqe,equity residential q3 2019 earnings report:- total
63fc89b3-3b78-4912-9d05-cb9084e6a882,en -:troper sgninrae 3q b oc egareveb srooc noslom,molson coors beverage co b q3 earnings report:- ne
cff41208-d628-4a80-bf41-de31f615e7b2,en -:troper sgninrae 3q b oc egareveb srooc noslom,molson coors beverage co b q3 earnings report:- ne
f05d1f72-604e-46cc-ba22-c62fca699fbc,en -:troper sgninrae 4q b oc egareveb srooc noslom,molson coors beverage co b q4 earnings report:- ne
aff57ad0-e265-4462-bcff-f1ecb4c2c51a,en -:troper sgninrae 4q b oc egareveb srooc noslom,molson coors beverage co b q4 earnings report:- ne
43a43720-0463-486b-8a97-4d62b6fa15f4,ser laicnanif gnorts detroper .oc smailliw-niwrehs,sherwin-williams co. reported strong financial res
2a557bd8-0350-4391-871d-c2fe1b630fc7,retrauq driht drocer detroper .oc smailliw-niwrehs,sherwin-williams co. reported record third quarter
8428751b-54a6-4af5-8218-69d727149222,etrauq-dnoces lacsif detroper .oc smailliw-niwrehs,sherwin-williams co. reported fiscal second-quarte
8d683703-f7bb-4080-8a84-9fa206868fe6,q-dnoces 1202 lacsif detroper .oc smailliw-niwrehs,sherwin-williams co. reported fiscal 2021 second-q
5042b035-f1f6-474a-a623-193021178b7e,ser laicnanif gnorts detroper laicnanif laitnedurp,prudential financial reported strong financial res
b1d45faa-3bbf-4f4c-8fb8-722253e68a53,of stluser laicnanif detroper laicnanif laitnedurp,prudential financial reported financial results fo
69304241-692e-4302-9ba8-eeeda562e5af,ser laicnanif gnorts detroper laicnanif laitnedurp,prudential financial reported strong financial res
3e82522c-cbbf-49d9-ab1d-4fed3ce3adfc,2 retrauq-tsrif detroper .cni laicnanif laitnedurp,prudential financial inc. reported first-quarter 2
25bf1586-f73e-4d4f-8f1a-664759aa296c,19.2$ :erahs rep sgninrae-:troper sgninrae 1202 2q,q2 2021 earnings report:-earnings per share: $2.91
1d913454-f3fd-47f4-b9bc-ac0e7a0ccdd4,"pu ,9102 2q ni segakcap noillib 5.41 dereviled spu","ups delivered 14.5 billion packages in q2 2019, up"
d76df0b7-ba3c-4726-8d5a-acfd375459c9,"llib 8.72$\ fo eunever detroper spu ,1202 fo 4q ni","in q4 of 2021, ups reported revenue of \$27.8 bill"
19fa53aa-ce41-458e-a25d-b7dde635317f,"llib 1.91$\ fo eunever detroper spu ,9102 fo 4q ni","in q4 of 2019, ups reported revenue of \$19.1 bill"
0ca3eb43-1cdc-4a00-8a89-02c7963c7d30,:troper sgninrae 2202 2q .cni sdnarb noitalletsnoc,constellation brands inc. q2 2022 earnings report:
b305dcf6-8689-401b-b5f5-e9fe33f88cf9,ten -:troper sgninrae 1202 2q sdnarb noitalletsnoc,constellation brands q2 2021 earnings report:- net
608bbf6b-4b31-4347-9a43-13fbd2ced5dc,aicnanif gnorts detroper .cni sdnarb noitalletsnoc,constellation brands inc. reported strong financia
3c6ae58c-991c-4d64-8629-c798217f5b69,:troper sgninrae 1202 1q .cni sdnarb noitalletsnoc,constellation brands inc. q1 2021 earnings report:
659c1252-fc3f-4385-b98e-af2c0c4b3681,er laicnanif gnorts detroper .cni puorg ria aksala,alaska air group inc. reported strong financial re
e67d21ae-09fa-419c-b920-acda6cd4a3df,er laicnanif gnorts detroper .cni puorg ria aksala,alaska air group inc. reported strong financial re
902063f9-f136-4840-8e0a-15505f8fcc6c,1.2($ fo ssol ten a detroper .cni puorg ria aksala,alaska air group inc. reported a net loss of $(2.1
30d43c3e-033a-4273-9c8c-6feaca28052d,er laicnanif gnorts detroper .cni puorg ria aksala,alaska air group inc. reported strong financial re
4e652834-711b-49e1-a121-a6aedfd334a8,eht rof stluser laicnanif gnorts detroper xafiuqe,equifax reported strong financial results for the
c39eca45-2a48-4e1f-9582-17fd18f738f1,rof stluser laicnanif gnorts detroper .cni xafiuqe,equifax inc. reported strong financial results for
fac9664b-2423-457a-8164-97d3e0a556a0,laicnanif 1202 retrauq tsrif detroper .cni xafiuqe,equifax inc. reported first quarter 2021 financial
d20f585d-9bce-43cb-90f5-621e78d2f0b9,laicnanif 2202 retrauq tsrif detroper .cni xafiuqe,equifax inc. reported first quarter 2022 financial
d2e930c6-a518-4b3c-a793-23c1679abbc1,hs troper sgninrae 0202 3q s'tsurt ytreporp nedmac,camden property trust's q3 2020 earnings report sh
471f6e44-77f9-467f-b8a0-2ebf0ea07c75,er laicnanif gnorts detroper tsurt ytreporp nedmac,camden property trust reported strong financial re
9565f835-2a6d-46dd-97c3-450ea383b894,ot -:troper sgninrae 0202 4q tsurt ytreporp nedmac,camden property trust q4 2020 earnings report:- to
e1d75d34-64e2-43ce-8947-ee7a43b94b8d,er laicnanif gnorts detroper tsurt ytreporp nedmac,camden property trust reported strong financial re
c243e78a-445f-4a57-bb88-1c75ee216fbe,uof eht rof stluser laicnanif detroper .cni orbsah,hasbro inc. reported financial results for the fou
240cf4c8-45ac-4759-a898-c492d9818296,uof eht rof stluser laicnanif detroper .cni orbsah,hasbro inc. reported financial results for the fou
6cb9ae2b-8479-4426-b0ba-a561dbe4a0f4,ser retrauq dnoces 3202 lacsif stroper .cni orbsah,hasbro inc. reports fiscal 2023 second quarter res
f2b1c91b-b645-4631-82ed-9bd48b6cbe5d,laicnanif 2202 retrauq dnoces stroper .cni orbsah,hasbro inc. reports second quarter 2022 financial
d2713538-ae98-4b50-a745-163f9e0aa4fa,rauq dnoces stroper .cni lanoitanretni flah trebor,robert half international inc. reports second quar
2c9a1617-9b54-4536-9dab-b445a22cbc9e,laicnanif detroper .cni lanoitanretni flah trebor,robert half international inc. reported financial
a5cf0949-613f-4237-a83c-ed4dddba0f49,eunever 4q detroper .cni lanoitanretni flah trebor,robert half international inc. reported q4 revenue
086cf451-3882-46a2-b3ba-e58bea168e0d,laicnanif detroper .cni lanoitanretni flah trebor,robert half international inc. reported financial
dde20639-cdbf-4e03-b9f6-dcb42e97ac47,stluser laicnanif gnorts detroper .cni puorgetlup,pultegroup inc. reported strong financial results
d4cdff35-08e2-471c-982f-069190042260,eht rof stluser laicnanif detroper .cni puorgetlup,pultegroup inc. reported financial results for the
8394e6f9-48c0-40c4-9c8d-31c10d0a1567,stluser laicnanif gnorts detroper .cni puorgetlup,pultegroup inc. reported strong financial results
317049a1-4e30-4d41-8d71-5cf557d1adff,eht rof stluser laicnanif detroper .cni puorgetlup,pultegroup inc. reported financial results for the
80062f6c-edb7-4fa9-8be1-b969253decc3,er -:troper sgninrae 3q seirotarobal revir selrahc,charles river laboratories q3 earnings report:- re
c0e54e8b-5849-4127-a314-16b0cbaebab2,er -:troper sgninrae 3q seirotarobal revir selrahc,charles river laboratories q3 earnings report:- re
9b06f43b-d5af-40e2-9cc7-e6571cbbae12,er -:troper sgninrae 4q seirotarobal revir selrahc,charles river laboratories q4 earnings report:- re
b74ba3b1-bb31-48c1-be23-e191b61d4b44,troper sgninrae 9102 4q seirotarobal revir selrahc,charles river laboratories q4 2019 earnings report
b6659ab8-4b37-41b0-ad3e-de940b2f17d7,if 2202 retrauq-tsrif gnorts detroper procnab .s.u,u.s. bancorp reported strong first-quarter 2022 fi
76569097-02da-4597-9ce6-4c47ab51c506,",noillib 5.1$ fo emocni ten detroper procnab .s.u","u.s. bancorp reported net income of $1.5 billion,"
ee0e346f-ab40-47eb-8cd0-982cdf105121,rof stluser laicnanif gnorts detroper procnab .s.u,u.s. bancorp reported strong financial results for
